#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         946    -3.36667    -3.37938 0.000655608
         947     -3.3773    -3.37938  0.00065492
         948    -3.38728    -3.37939 0.000654282
         949    -3.39714    -3.37941  0.00065386
         950    -3.40435    -3.37944 0.000653698
         951    -3.40743    -3.37946 0.000653673
         952    -3.40788    -3.37949 0.000653667
         953    -3.40431    -3.37952   0.0006535
         954    -3.39541    -3.37954 0.000653027
         955    -3.38695    -3.37955 0.000652389
         956     -3.3795    -3.37954 0.000651707
         957    -3.37424    -3.37954  0.00065105
         958    -3.37219    -3.37953 0.000650415
         959    -3.37427    -3.37953  0.00064976
         960    -3.37963    -3.37953 0.000649083
         961    -3.38594    -3.37953 0.000648442
         962    -3.39067    -3.37954 0.000647872
         963    -3.39297    -3.37956 0.000647349
         964     -3.3922    -3.37957  0.00064681
         965    -3.39059    -3.37958 0.000646241
         966    -3.38737    -3.37959 0.000645622
         967    -3.38423     -3.3796 0.000644972
         968    -3.38293     -3.3796 0.000644315
         969    -3.38537    -3.37961 0.000643677
         970    -3.38696    -3.37961 0.000643058
         971    -3.38912    -3.37962 0.000642471
         972    -3.38811    -3.37963 0.000641869
         973    -3.38619    -3.37964 0.000641245
         974    -3.38412    -3.37964 0.000640603
         975    -3.38436    -3.37965 0.000639964
         976    -3.38684    -3.37966 0.000639351
         977    -3.39129    -3.37967 0.000638807
         978    -3.39918    -3.37969 0.000638466
         979    -3.40607    -3.37971 0.000638382
         980    -3.40878    -3.37974 0.000638419
         981    -3.40719    -3.37977 0.000638381
         982    -3.40279    -3.37979 0.000638161
         983    -3.39743    -3.37981 0.000637764
         984    -3.39202    -3.37983 0.000637237
         985    -3.38648    -3.37983 0.000636626
         986    -3.38101    -3.37983 0.000635981
         987     -3.3762    -3.37983 0.000635347
         988    -3.37087    -3.37982 0.000634769
         989    -3.36554    -3.37981 0.000634291
         990    -3.36188    -3.37979 0.000633909
         991    -3.35823    -3.37977 0.000633643
         992    -3.35781    -3.37974  0.00063339
         993    -3.36095    -3.37973 0.000633035
         994    -3.36592    -3.37971 0.000632551
         995    -3.37376    -3.37971 0.000631943
         996    -3.37787     -3.3797 0.000631311
         997    -3.38007     -3.3797 0.000630678
         998    -3.37981     -3.3797 0.000630046
         999    -3.37671     -3.3797 0.000629423
        1000      -3.373    -3.37969 0.000628829
        1001    -3.36817    -3.37968 0.000628306
        1002    -3.36437    -3.37967 0.000627865
        1003    -3.36262    -3.37965 0.000627469
        1004    -3.36524    -3.37964 0.000627008
        1005    -3.36923    -3.37963  0.00062647
        1006    -3.37627    -3.37962 0.000625856
        1007    -3.38371    -3.37963 0.000625247
        1008    -3.38898    -3.37964 0.000624696
        1009    -3.39096    -3.37965 0.000624178
        1010    -3.38894    -3.37966 0.000623628
        1011    -3.38446    -3.37966 0.000623029
        1012    -3.37981    -3.37966 0.000622413
        1013    -3.37458    -3.37966 0.000621819
        1014    -3.37207    -3.37965 0.000621251
        1015    -3.37306    -3.37964 0.000620673
        1016    -3.37636    -3.37964  0.00062007
        1017    -3.38373    -3.37964 0.000619474
        1018     -3.3919    -3.37965 0.000618982
        1019    -3.40063    -3.37968 0.000618717
        1020    -3.40731     -3.3797 0.000618703
        1021    -3.40661    -3.37973 0.000618658
        1022    -3.40158    -3.37975 0.000618422
        1023    -3.39332    -3.37976  0.00061796
        1024    -3.38357    -3.37977 0.000617368
        1025    -3.37486    -3.37976 0.000616784
        1026     -3.3665    -3.37975 0.000616318
        1027    -3.36285    -3.37973 0.000615938
        1028    -3.36111    -3.37971 0.000615605
        1029    -3.36249     -3.3797 0.000615234
        1030    -3.36617    -3.37969 0.000614777
        1031    -3.37004    -3.37968 0.000614252
        1032    -3.37346    -3.37967 0.000613686
        1033    -3.37552    -3.37967 0.000613105
        1034     -3.3774    -3.37966 0.000612516
        1035    -3.37877    -3.37966 0.000611925
        1036    -3.37918    -3.37966 0.000611334
        1037    -3.37862    -3.37966 0.000610746
        1038    -3.37807    -3.37966 0.000610159
        1039    -3.37724    -3.37966 0.000609576
        1040    -3.37587    -3.37965 0.000609001
        1041    -3.37572    -3.37965 0.000608428
        1042    -3.37506    -3.37965  0.00060786
        1043    -3.37445    -3.37964 0.000607298
        1044    -3.37353    -3.37963 0.000606744
        1045    -3.37258    -3.37963 0.000606201
        1046    -3.37268    -3.37962 0.000605658
        1047    -3.37258    -3.37961 0.000605117
        1048    -3.37318    -3.37961 0.000604571
        1049    -3.37573     -3.3796 0.000604005
        1050    -3.37839     -3.3796 0.000603431
        1051    -3.38007     -3.3796 0.000602857
        1052    -3.38094    -3.37961 0.000602286
        1053    -3.38489    -3.37961 0.000601735
        1054    -3.39552    -3.37963 0.000601353
        1055    -3.40992    -3.37965 0.000601468
        1056    -3.41868    -3.37969 0.000602033
        1057     -3.4156    -3.37973 0.000602421
        1058    -3.40399    -3.37975 0.000602288
        1059    -3.39057    -3.37976 0.000601806
        1060    -3.37832    -3.37976  0.00060124
        1061    -3.37305    -3.37975 0.000600707
        1062     -3.3719    -3.37974 0.000600186
        1063    -3.37364    -3.37974 0.000599649
        1064    -3.37433    -3.37973 0.000599107
        1065    -3.37559    -3.37973 0.000598557
        1066    -3.37771    -3.37973 0.000597999
        1067    -3.37996    -3.37973 0.000597438
        1068    -3.38167    -3.37973 0.000596882
        1069    -3.38228    -3.37973 0.000596328
        1070    -3.38027    -3.37973 0.000595771
        1071    -3.37803    -3.37973 0.000595217
        1072    -3.37497    -3.37973 0.000594678
        1073    -3.37217    -3.37972 0.000594166
        1074    -3.37099    -3.37971 0.000593668
        1075    -3.37228     -3.3797 0.000593156
        1076    -3.37607     -3.3797 0.000592614
        1077    -3.38203     -3.3797 0.000592068
        1078    -3.38837    -3.37971 0.000591574
        1079    -3.39525    -3.37972   0.0005912
        1080    -3.39892    -3.37974  0.00059092
        1081    -3.40145    -3.37976 0.000590715
        1082    -3.40063    -3.37978 0.000590484
        1083    -3.39752     -3.3798 0.000590166
        1084    -3.39468    -3.37981 0.000589781
        1085     -3.3929    -3.37982 0.000589361
        1086    -3.39258    -3.37984 0.000588935
        1087    -3.39231    -3.37985 0.000588505
        1088      -3.391    -3.37986 0.000588053
        1089    -3.38999    -3.37987 0.000587587
        1090    -3.38611    -3.37987 0.000587076
        1091    -3.38079    -3.37987 0.000586538
        1092    -3.37361    -3.37987 0.000586029
        1093    -3.36737    -3.37986 0.000585604
        1094    -3.36236    -3.37984 0.000585288
        1095    -3.36256    -3.37982 0.000584966
        1096    -3.36729    -3.37981 0.000584544
        1097    -3.37752    -3.37981 0.000584015
        1098    -3.38857    -3.37982 0.000583537
        1099    -3.39636    -3.37983 0.000583201
        1100    -3.40129    -3.37985 0.000582996
        1101    -3.40144    -3.37987 0.000582797
        1102    -3.40048    -3.37989 0.000582568
        1103    -3.39569    -3.37991 0.000582216
        1104    -3.38856    -3.37991 0.000581741
        1105    -3.37903    -3.37991 0.000581215
        1106    -3.36967     -3.3799 0.000580763
        1107    -3.36153    -3.37989 0.000580476
        1108    -3.35604    -3.37987 0.000580351
        1109      -3.354    -3.37984 0.000580296
        1110    -3.35588    -3.37982 0.000580174
        1111    -3.36283    -3.37981 0.000579854
        1112    -3.36904     -3.3798 0.000579413
        1113    -3.37629    -3.37979 0.000578901
        1114    -3.38353     -3.3798 0.000578391
        1115    -3.39044    -3.37981 0.000577951
        1116    -3.39906    -3.37982 0.000577691
        1117    -3.40417    -3.37984 0.000577584
        1118    -3.40615    -3.37987 0.000577547
        1119    -3.40513    -3.37989 0.000577472
        1120    -3.40072    -3.37991 0.000577256
        1121    -3.39439    -3.37992 0.000576885
        1122    -3.38779    -3.37993 0.000576414
        1123    -3.38137    -3.37993 0.000575902
        1124    -3.37572    -3.37993 0.000575402
        1125    -3.37181    -3.37992 0.000574935
        1126    -3.36993    -3.37991 0.000574493
        1127     -3.3712     -3.3799 0.000574035
        1128    -3.37156     -3.3799 0.000573574
        1129    -3.37154    -3.37989 0.000573114
        1130    -3.37323    -3.37988 0.000572637
        1131    -3.37276    -3.37988 0.000572165
        1132    -3.37201    -3.37987 0.000571702
        1133    -3.37104    -3.37986 0.000571251
        1134    -3.37062    -3.37985 0.000570805
        1135    -3.36948    -3.37984 0.000570375
        1136    -3.36813    -3.37983 0.000569966
        1137    -3.36665    -3.37982 0.000569583
        1138    -3.36419    -3.37981 0.000569248
        1139    -3.36238    -3.37979 0.000568954
        1140    -3.36013    -3.37978 0.000568716
        1141    -3.36028    -3.37976 0.000568474
        1142    -3.36109    -3.37974 0.000568212
        1143    -3.36379    -3.37973 0.000567886
        1144    -3.36917    -3.37972 0.000567465
        1145    -3.37839    -3.37972  0.00056697
        1146    -3.38923    -3.37973 0.000566536
        1147    -3.39904    -3.37974 0.000566292
        1148     -3.4081    -3.37977 0.000566337
        1149     -3.4129     -3.3798 0.000566578
        1150    -3.41356    -3.37983 0.000566846
        1151    -3.41017    -3.37985 0.000566966
        1152    -3.40292    -3.37987 0.000566827
        1153    -3.39445    -3.37988 0.000566477
        1154    -3.38355    -3.37989 0.000565995
        1155    -3.37196    -3.37988 0.000565546
        1156    -3.36185    -3.37987 0.000565272
        1157    -3.35242    -3.37984 0.000565281
        1158    -3.34777    -3.37981 0.000565471
        1159    -3.35052    -3.37979 0.000565547
        1160    -3.35994    -3.37977 0.000565319
        1161    -3.37593    -3.37977 0.000564841
        1162    -3.39184    -3.37978 0.000564451
        1163      -3.404     -3.3798  0.00056435
        1164    -3.40892    -3.37982 0.000564419
        1165    -3.40635    -3.37985 0.000564394
        1166    -3.39874    -3.37986 0.000564143
        1167    -3.38819    -3.37987 0.000563704
        1168    -3.37688    -3.37987 0.000563227
        1169    -3.36825    -3.37986 0.000562833
        1170     -3.3609    -3.37984 0.000562585
        1171    -3.35599    -3.37982 0.000562473
        1172    -3.35486     -3.3798 0.000562396
        1173    -3.35828    -3.37978 0.000562216
        1174    -3.36338    -3.37977 0.000561911
        1175    -3.36954    -3.37976   0.0005615
        1176     -3.3737    -3.37975 0.000561046
        1177    -3.37837    -3.37975 0.000560571
        1178    -3.38451    -3.37976  0.00056011
        1179    -3.39363    -3.37977 0.000559758
        1180    -3.40244    -3.37979 0.000559613
        1181    -3.40936    -3.37981 0.000559699
        1182    -3.40912    -3.37984 0.000559775
        1183     -3.4023    -3.37986 0.000559623
        1184    -3.39017    -3.37987 0.000559219
        1185    -3.37298    -3.37986 0.000558777
        1186    -3.35645    -3.37984 0.000558654
        1187    -3.34331    -3.37981 0.000559031
        1188    -3.33909    -3.37978  0.00055961
        1189    -3.34591    -3.37975 0.000559864
        1190    -3.36037    -3.37973  0.00055963
        1191    -3.37257    -3.37972 0.000559193
        1192    -3.38271    -3.37973 0.000558729
        1193    -3.38864    -3.37973 0.000558311
        1194    -3.39143    -3.37974 0.000557929
        1195    -3.39255    -3.37975 0.000557565
        1196    -3.39063    -3.37976 0.000557173
        1197    -3.38731    -3.37977 0.000556743
        1198     -3.3798    -3.37977 0.000556279
        1199    -3.37102    -3.37976 0.000555863
        1200    -3.36202    -3.37975 0.000555596
        1201    -3.35329    -3.37973  0.00055557
        1202    -3.35037     -3.3797 0.000555644
        1203    -3.35224    -3.37968 0.000555651
        1204    -3.36144    -3.37966 0.000555396
        1205    -3.37528    -3.37966 0.000554947
        1206    -3.39048    -3.37967 0.000554559
        1207    -3.40143    -3.37969 0.000554393
        1208     -3.4047    -3.37971  0.00055432
        1209    -3.40045    -3.37972 0.000554127
        1210     -3.3894    -3.37973 0.000553727
        1211    -3.37652    -3.37973 0.000553276
        1212    -3.36389    -3.37972 0.000552974
        1213    -3.35235    -3.37969 0.000552978
        1214     -3.3472    -3.37967  0.00055317
        1215    -3.34851    -3.37964 0.000553309
        1216    -3.35775    -3.37962 0.000553147
        1217    -3.37135    -3.37962 0.000552734
        1218    -3.38698    -3.37962 0.000552313
        1219     -3.3988    -3.37964 0.000552084
        1220    -3.40511    -3.37966 0.000552026
        1221    -3.40452    -3.37968 0.000551949
        1222    -3.39616    -3.37969 0.000551662
        1223    -3.38434     -3.3797 0.000551224
        1224    -3.37063    -3.37969 0.000550824
        1225     -3.3599    -3.37967 0.000550611
        1226    -3.35589    -3.37965 0.000550504
        1227    -3.35811    -3.37964 0.000550335
        1228    -3.36541    -3.37963 0.000550009
        1229    -3.37505    -3.37962 0.000549574
        1230    -3.38679    -3.37963 0.000549158
        1231    -3.39818    -3.37964 0.000548919
        1232    -3.40679    -3.37966 0.000548915
        1233     -3.4138    -3.37969 0.000549168
        1234    -3.41628    -3.37972 0.000549522
        1235    -3.41707    -3.37975 0.000549909
        1236    -3.41542    -3.37978 0.000550221
        1237    -3.41194    -3.37981  0.00055039
        1238    -3.40693    -3.37983 0.000550381
        1239    -3.40056    -3.37985 0.000550191
        1240     -3.3933    -3.37986 0.000549854
        1241    -3.38713    -3.37986 0.000549443
        1242     -3.3802    -3.37986    0.000549
        1243    -3.37645    -3.37986 0.000548566
        1244    -3.37433    -3.37986 0.000548143
        1245    -3.37294    -3.37985  0.00054773
        1246    -3.37153    -3.37984 0.000547331
        1247    -3.37117    -3.37984 0.000546937
        1248    -3.36963    -3.37983  0.00054656
        1249    -3.36772    -3.37982 0.000546208
        1250    -3.36619    -3.37981  0.00054588
        1251    -3.36478     -3.3798 0.000545576
        1252    -3.36392    -3.37978 0.000545287
        1253    -3.36552    -3.37977 0.000544971
        1254    -3.36989    -3.37976 0.000544593
        1255      -3.374    -3.37976 0.000544179
        1256    -3.37851    -3.37976 0.000543746
        1257    -3.38153    -3.37976 0.000543315
        1258    -3.37951    -3.37976 0.000542884
        1259    -3.37488    -3.37976 0.000542466
        1260    -3.36712    -3.37975 0.000542128
        1261    -3.35932    -3.37973  0.00054194
        1262    -3.35283    -3.37971  0.00054193
        1263    -3.35029    -3.37968 0.000542001
        1264    -3.35087    -3.37966 0.000542052
        1265    -3.35433    -3.37964 0.000541993
        1266    -3.36132    -3.37963 0.000541758
        1267    -3.37091    -3.37962 0.000541374
        1268    -3.37947    -3.37962 0.000540947
        1269    -3.38662    -3.37963 0.000540549
        1270    -3.38917    -3.37963 0.000540176
        1271    -3.38798    -3.37964 0.000539791
        1272    -3.38551    -3.37964 0.000539386
        1273     -3.3811    -3.37965 0.000538964
        1274     -3.3789    -3.37965 0.000538541
        1275    -3.37798    -3.37964  0.00053812
        1276    -3.38043    -3.37964 0.000537699
        1277    -3.38379    -3.37965 0.000537288
        1278    -3.38626    -3.37965 0.000536892
        1279    -3.38684    -3.37966 0.000536502
        1280    -3.38423    -3.37966 0.000536094
        1281    -3.37991    -3.37966 0.000535676
        1282    -3.37421    -3.37966 0.000535275
        1283    -3.36856    -3.37965 0.000534928
        1284    -3.36448    -3.37964 0.000534641
        1285    -3.36221    -3.37962 0.000534397
        1286    -3.36133    -3.37961 0.000534171
        1287    -3.36404     -3.3796 0.000533893
        1288     -3.3668    -3.37959 0.000533571
        1289    -3.37185    -3.37958 0.000533191
        1290    -3.37674    -3.37958 0.000532782
        1291    -3.38158    -3.37958 0.000532372
        1292    -3.38609    -3.37959 0.000531983
        1293    -3.38712    -3.37959 0.000531604
        1294    -3.38728     -3.3796 0.000531226
        1295    -3.38714     -3.3796 0.000530848
        1296    -3.38761    -3.37961 0.000530474
        1297    -3.38628    -3.37961  0.00053009
        1298    -3.38265    -3.37962 0.000529687
        1299    -3.37984    -3.37962 0.000529279
        1300    -3.37667    -3.37962 0.000528877
        1301    -3.37601    -3.37961 0.000528478
        1302    -3.37982    -3.37961 0.000528072
        1303    -3.38703    -3.37962 0.000527697
        1304    -3.39544    -3.37963 0.000527432
        1305    -3.40077    -3.37965 0.000527277
        1306    -3.39927    -3.37966 0.000527087
        1307    -3.39303    -3.37967 0.000526783
        1308    -3.38211    -3.37967 0.000526383
        1309     -3.3706    -3.37967 0.000526027
        1310    -3.36038    -3.37965 0.000525831
        1311    -3.35236    -3.37963 0.000525842
        1312    -3.34917    -3.37961 0.000525954
        1313    -3.35216    -3.37959 0.000525968
        1314    -3.35814    -3.37957 0.000525821
        1315    -3.36719    -3.37956 0.000525506
        1316    -3.37789    -3.37956 0.000525108
        1317     -3.3894    -3.37957 0.000524762
        1318    -3.40006    -3.37958 0.000524594
        1319    -3.40823     -3.3796 0.000524646
        1320    -3.41203    -3.37963 0.000524823
        1321    -3.41165    -3.37965 0.000524986
        1322    -3.40789    -3.37968 0.000525023
        1323    -3.40315    -3.37969 0.000524926
        1324    -3.39991    -3.37971 0.000524751
        1325    -3.39759    -3.37972 0.000524529
        1326     -3.3971    -3.37973 0.000524297
        1327    -3.39718    -3.37975 0.000524067
        1328    -3.39649    -3.37976 0.000523824
        1329    -3.39569    -3.37977 0.000523567
        1330    -3.39251    -3.37978 0.000523261
        1331    -3.38865    -3.37979  0.00052291
        1332    -3.38381    -3.37979 0.000522526
        1333    -3.37968    -3.37979 0.000522134
        1334    -3.37567    -3.37979 0.000521752
        1335    -3.37238    -3.37978 0.000521391
        1336    -3.36976    -3.37978 0.000521054
        1337     -3.3676    -3.37977 0.000520744
        1338    -3.36631    -3.37976 0.000520452
        1339    -3.36441    -3.37974  0.00052019
        1340     -3.3604    -3.37973 0.000520002
        1341    -3.35857    -3.37971 0.000519853
        1342    -3.35781     -3.3797 0.000519722
        1343    -3.35817    -3.37968 0.000519582
        1344     -3.3626    -3.37967 0.000519351
        1345    -3.36915    -3.37966 0.000519024
        1346    -3.37506    -3.37966  0.00051865
        1347    -3.38311    -3.37966 0.000518271
        1348    -3.39063    -3.37967  0.00051795
        1349    -3.39853    -3.37968 0.000517755
        1350     -3.4062     -3.3797 0.000517744
        1351    -3.41199    -3.37973 0.000517912
        1352    -3.41393    -3.37975 0.000518146
        1353    -3.41248    -3.37978 0.000518328
        1354    -3.40917     -3.3798 0.000518399
        1355    -3.40266    -3.37981 0.000518291
        1356    -3.39495    -3.37983 0.000518029
        1357    -3.38846    -3.37983 0.000517686
        1358    -3.38348    -3.37983 0.000517312
        1359    -3.38081    -3.37984 0.000516932
        1360    -3.38045    -3.37984 0.000516552
        1361    -3.38152    -3.37984 0.000516174
        1362    -3.38422    -3.37984 0.000515805
        1363     -3.3856    -3.37984 0.000515444
        1364    -3.38644    -3.37985 0.000515089
        1365    -3.38442    -3.37985 0.000514722
        1366    -3.38257    -3.37985 0.000514349
        1367    -3.37919    -3.37985 0.000513973
        1368    -3.37659    -3.37985 0.000513603
        1369    -3.37548    -3.37985 0.000513238
        1370    -3.37426    -3.37984  0.00051288
        1371      -3.374    -3.37984 0.000512523
        1372    -3.37446    -3.37984 0.000512165
        1373    -3.37279    -3.37983 0.000511817
        1374    -3.37145    -3.37983 0.000511481
        1375    -3.37234    -3.37982 0.000511138
        1376    -3.37476    -3.37982  0.00051078
        1377    -3.38048    -3.37982 0.000510409
        1378    -3.38896    -3.37982 0.000510082
        1379     -3.3974    -3.37984 0.000509871
        1380    -3.40449    -3.37985 0.000509815
        1381     -3.4075    -3.37987 0.000509838
        1382     -3.4055    -3.37989 0.000509807
        1383    -3.39923    -3.37991  0.00050963
        1384    -3.39106    -3.37991 0.000509325
        1385    -3.38004    -3.37991 0.000508957
        1386    -3.37058    -3.37991 0.000508635
        1387    -3.36241     -3.3799 0.000508424
        1388    -3.35945    -3.37988 0.000508272
        1389    -3.36295    -3.37987 0.000508052
        1390    -3.37285    -3.37986 0.000507711
        1391    -3.38534    -3.37987 0.000507362
        1392    -3.39702    -3.37988 0.000507147
        1393    -3.40705     -3.3799 0.000507158
        1394    -3.41321    -3.37992 0.000507357
        1395    -3.41449    -3.37995 0.000507598
        1396     -3.4132    -3.37997 0.000507793
        1397    -3.40656    -3.37999 0.000507786
        1398    -3.39838       -3.38 0.000507593
        1399    -3.38842    -3.38001 0.000507266
        1400    -3.37776    -3.38001 0.000506906
        1401    -3.36748       -3.38 0.000506623
        1402    -3.36033    -3.37999 0.000506456
        1403    -3.35628    -3.37997 0.000506377
        1404    -3.35416    -3.37995  0.00050635
        1405    -3.35487    -3.37993 0.000506304
        1406    -3.35857    -3.37992 0.000506172
        1407    -3.36495    -3.37991 0.000505924
        1408    -3.37153     -3.3799 0.000505599
        1409     -3.3788     -3.3799 0.000505241
        1410    -3.38541     -3.3799 0.000504898
        1411    -3.39058    -3.37991 0.000504597
        1412    -3.39547    -3.37992  0.00050436
        1413    -3.39812    -3.37993 0.000504167
        1414    -3.40023    -3.37995 0.000504015
        1415    -3.40202    -3.37996   0.0005039
        1416    -3.40119    -3.37998 0.000503767
        1417    -3.40042    -3.37999 0.000503618
        1418    -3.40031    -3.38001 0.000503466
        1419     -3.3996    -3.38002 0.000503301
        1420    -3.39642    -3.38003 0.000503079
        1421    -3.39239    -3.38004   0.0005028
        1422    -3.38574    -3.38005 0.000502462
        1423    -3.37731    -3.38004 0.000502113
        1424    -3.36777    -3.38004 0.000501834
        1425    -3.35743    -3.38002 0.000501733
        1426    -3.34855       -3.38 0.000501866
        1427    -3.34063    -3.37997 0.000502272
        1428    -3.34004    -3.37994 0.000502698
        1429    -3.34376    -3.37992 0.000502983
        1430    -3.35206     -3.3799 0.000503009
        1431    -3.36141    -3.37988 0.000502823
        1432    -3.36882    -3.37988 0.000502531
        1433    -3.37137    -3.37987 0.000502216
        1434    -3.37167    -3.37987 0.000501898
        1435    -3.37211    -3.37986 0.000501577
        1436     -3.3775    -3.37986 0.000501231
        1437     -3.3848    -3.37986 0.000500894
        1438    -3.39481    -3.37987 0.000500653
        1439    -3.40383    -3.37989 0.000500582
        1440    -3.41058    -3.37991 0.000500688
        1441     -3.4149    -3.37993 0.000500929
        1442    -3.41597    -3.37996 0.000501205
        1443    -3.41646    -3.37998 0.000501495
        1444     -3.4135    -3.38001 0.000501685
        1445    -3.40625    -3.38003 0.000501666
        1446    -3.39565    -3.38004 0.000501436
        1447    -3.38293    -3.38004 0.000501093
        1448    -3.36944    -3.38003   0.0005008
        1449    -3.35919    -3.38002 0.000500661
        1450    -3.35002       -3.38 0.000500743
        1451    -3.34729    -3.37997 0.000500905
        1452    -3.34698    -3.37995 0.000501075
        1453    -3.35045    -3.37993 0.000501142
        1454    -3.35733    -3.37992 0.000501038
        1455    -3.36729    -3.37991 0.000500769
        1456    -3.37855    -3.37991 0.000500426
        1457    -3.38928    -3.37991 0.000500124
        1458    -3.39795    -3.37992 0.000499934
        1459    -3.40534    -3.37994 0.000499894
        1460    -3.40997    -3.37996 0.000499975
        1461    -3.41036    -3.37998 0.000500065
        1462    -3.41094       -3.38 0.000500171
        1463    -3.40854    -3.38002  0.00050021
        1464    -3.40482    -3.38004 0.000500155
        1465    -3.39898    -3.38005  0.00049998
        1466    -3.39187    -3.38006 0.000499704
        1467    -3.38447    -3.38007 0.000499373
        1468    -3.37821    -3.38006 0.000499034
        1469    -3.37258    -3.38006  0.00049872
        1470     -3.3694    -3.38005 0.000498434
        1471    -3.36792    -3.38004 0.000498163
        1472    -3.37155    -3.38004 0.000497858
        1473    -3.37606    -3.38003 0.000497528
        1474    -3.38152    -3.38004 0.000497191
        1475     -3.3825    -3.38004 0.000496857
        1476    -3.37935    -3.38004  0.00049652
        1477    -3.36984    -3.38003 0.000496232
        1478    -3.35748    -3.38001 0.000496131
        1479    -3.34783    -3.37999 0.000496272
        1480    -3.34115    -3.37997 0.000496631
        1481    -3.34033    -3.37994 0.000497016
        1482    -3.34677    -3.37992 0.000497184
        1483    -3.35654     -3.3799 0.000497099
        1484    -3.36863    -3.37989 0.000496822
        1485    -3.37776    -3.37989 0.000496489
        1486     -3.3845     -3.3799 0.000496165
        1487    -3.38611     -3.3799 0.000495849
        1488    -3.38395     -3.3799 0.000495523
        1489    -3.38031     -3.3799  0.00049519
        1490    -3.37661     -3.3799 0.000494863
        1491    -3.37476     -3.3799 0.000494543
        1492    -3.37362    -3.37989 0.000494229
        1493    -3.37508    -3.37989 0.000493909
        1494    -3.37919    -3.37989 0.000493579
        1495    -3.38443    -3.37989 0.000493258
        1496    -3.39132     -3.3799 0.000492987
        1497    -3.39706    -3.37991 0.000492791
        1498    -3.39966    -3.37992 0.000492638
        1499    -3.39845    -3.37994 0.000492465
        1500    -3.39476    -3.37995 0.000492236
        1501    -3.39385    -3.37996 0.000491995
        1502    -3.39487    -3.37997 0.000491767
        1503    -3.39912    -3.37998 0.000491605
        1504     -3.4044       -3.38 0.000491547
        1505    -3.40626    -3.38001  0.00049153
        1506    -3.40563    -3.38003 0.000491498
        1507    -3.40036    -3.38004 0.000491356
        1508    -3.39199    -3.38005 0.000491095
        1509    -3.38433    -3.38005 0.000490777
        1510    -3.37858    -3.38005 0.000490453
        1511    -3.37568    -3.38005 0.000490137
        1512    -3.37537    -3.38005 0.000489823
        1513     -3.3774    -3.38005 0.000489502
        1514    -3.37832    -3.38004  0.00048918
        1515    -3.37808    -3.38004 0.000488859
        1516    -3.37622    -3.38004 0.000488543
        1517    -3.37397    -3.38004 0.000488237
        1518     -3.3734    -3.38003 0.000487935
        1519    -3.37543    -3.38003 0.000487623
        1520    -3.38149    -3.38003 0.000487304
        1521    -3.38733    -3.38003 0.000487007
        1522    -3.39269    -3.38004 0.000486758
        1523    -3.39425    -3.38005 0.000486528
        1524    -3.39303    -3.38006 0.000486283
        1525    -3.38948    -3.38007 0.000486003
        1526    -3.38133    -3.38007 0.000485686
        1527     -3.3723    -3.38006 0.000485394
        1528    -3.36412    -3.38005 0.000485189
        1529    -3.35783    -3.38004 0.000485089
        1530    -3.35515    -3.38002 0.000485044
        1531    -3.35809    -3.38001 0.000484939
        1532    -3.36517       -3.38 0.000484719
        1533    -3.37492    -3.37999 0.000484414
        1534     -3.3831       -3.38 0.000484103
        1535    -3.38698       -3.38 0.000483809
        1536    -3.38665    -3.38001 0.000483513
        1537    -3.38088    -3.38001 0.000483199
        1538    -3.37491       -3.38 0.000482896
        1539    -3.36792    -3.37999 0.000482646
        1540    -3.36371    -3.37998 0.000482449
        1541    -3.36262    -3.37997 0.000482267
        1542    -3.36383    -3.37996 0.000482068
        1543    -3.36632    -3.37995 0.000481836
        1544    -3.37058    -3.37995 0.000481563
        1545    -3.37653    -3.37995 0.000481256
        1546     -3.3829    -3.37995 0.000480949
        1547    -3.38916    -3.37995 0.000480675
        1548    -3.39387    -3.37996 0.000480448
        1549    -3.39684    -3.37997 0.000480261
        1550    -3.39673    -3.37998 0.000480073
        1551    -3.39598    -3.37999 0.000479875
        1552    -3.39422       -3.38 0.000479653
        1553    -3.39122    -3.38001 0.000479398
        1554    -3.38732    -3.38002 0.000479113
        1555    -3.38229    -3.38002 0.000478807
        1556    -3.37732    -3.38001 0.000478503
        1557    -3.37299    -3.38001 0.000478216
        1558    -3.36902       -3.38 0.000477961
        1559    -3.36651    -3.37999 0.000477733
        1560     -3.3647    -3.37998 0.000477528
        1561    -3.36581    -3.37998 0.000477308
        1562    -3.36736    -3.37997 0.000477071
        1563    -3.36805    -3.37996 0.000476827
        1564    -3.36944    -3.37995 0.000476569
        1565    -3.37095    -3.37995 0.000476299
        1566    -3.37352    -3.37994 0.000476013
        1567    -3.37581    -3.37994 0.000475716
        1568    -3.37861    -3.37994 0.000475414
        1569     -3.3834    -3.37994 0.000475116
        1570    -3.38563    -3.37995 0.000474827
        1571    -3.38805    -3.37995 0.000474553
        1572    -3.38944    -3.37996 0.000474289
        1573    -3.39139    -3.37996 0.000474043
        1574    -3.39048    -3.37997 0.000473789
        1575    -3.38848    -3.37998 0.000473519
        1576    -3.38524    -3.37998 0.000473231
        1577    -3.38158    -3.37998 0.000472932
        1578    -3.37913    -3.37998 0.000472632
        1579    -3.37829    -3.37998 0.000472334
        1580     -3.3778    -3.37998 0.000472037
        1581     -3.3778    -3.37998 0.000471741
        1582    -3.37656    -3.37997 0.000471447
        1583    -3.37162    -3.37997 0.000471179
