#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         739     1.10703     1.10892  0.00414662
         740     1.11295     1.10892  0.00414102
         741     1.11433     1.10893  0.00413543
         742     1.11102     1.10893  0.00412986
         743     1.10414     1.10893  0.00412431
         744     1.09559     1.10891   0.0041188
         745     1.08702     1.10888  0.00411338
         746     1.07897     1.10884  0.00410806
         747      1.0708     1.10879  0.00410288
         748     1.06146     1.10872  0.00409788
         749     1.05022     1.10865  0.00409315
         750     1.03709     1.10855  0.00408881
         751     1.02275     1.10844  0.00408496
         752     1.00845      1.1083  0.00408169
         753    0.995761     1.10815    0.004079
         754     0.98624     1.10799   0.0040768
         755    0.981244     1.10782  0.00407485
         756    0.981761     1.10766  0.00407287
         757    0.988188      1.1075  0.00407055
         758           1     1.10736  0.00406765
         759     1.01555     1.10724  0.00406409
         760     1.03237     1.10714  0.00405993
         761     1.04796     1.10706  0.00405534
         762     1.06049       1.107  0.00405048
         763     1.06904     1.10695  0.00404548
         764     1.07349     1.10691  0.00404042
         765     1.07422     1.10686  0.00403537
         766     1.07173     1.10682  0.00403036
         767      1.0667     1.10676  0.00402544
         768      1.0602      1.1067  0.00402066
         769       1.054     1.10664  0.00401601
         770     1.05003     1.10656  0.00401147
         771     1.04905     1.10649  0.00400696
         772     1.05007     1.10641  0.00400244
         773      1.0513     1.10634  0.00399789
         774     1.05169     1.10627  0.00399335
         775     1.05146      1.1062  0.00398883
         776     1.05159     1.10613  0.00398431
         777     1.05334     1.10606  0.00397976
         778     1.05769       1.106  0.00397513
         779     1.06516     1.10595  0.00397037
         780     1.07558     1.10591  0.00396547
         781     1.08803     1.10589  0.00396046
         782     1.10097     1.10588   0.0039554
         783     1.11255     1.10589  0.00395036
         784     1.12098     1.10591  0.00394537
         785     1.12503     1.10593  0.00394042
         786     1.12459     1.10596  0.00393547
         787      1.1211     1.10598  0.00393052
         788     1.11732     1.10599  0.00392556
         789     1.11613       1.106  0.00392061
         790     1.11896     1.10602  0.00391568
         791     1.12477     1.10604   0.0039108
         792      1.1303     1.10607  0.00390598
         793     1.13129     1.10611  0.00390118
         794     1.12406     1.10613  0.00389634
         795     1.10698     1.10613  0.00389144
         796     1.08167      1.1061  0.00388667
         797     1.05343     1.10603  0.00388235
         798     1.02983     1.10594  0.00387866
         799     1.01727     1.10583  0.00387539
         800     1.01761     1.10572  0.00387212
         801     1.02765     1.10562  0.00386851
         802     1.04169     1.10554  0.00386451
         803     1.05465     1.10548  0.00386022
         804     1.06367     1.10542  0.00385576
         805     1.06817     1.10538  0.00385125
         806     1.06926     1.10533  0.00384674
         807      1.0691     1.10529  0.00384223
         808     1.07047     1.10524  0.00383772
         809     1.07623     1.10521  0.00383314
         810     1.08856     1.10519  0.00382846
         811     1.10793     1.10519  0.00382374
         812     1.13266     1.10522  0.00381918
         813     1.15957     1.10529  0.00381507
         814     1.18515     1.10539  0.00381165
         815     1.20662     1.10551  0.00380899
         816     1.22226     1.10566  0.00380701
         817     1.23139     1.10581  0.00380546
         818     1.23414     1.10597  0.00380404
         819     1.23109     1.10612  0.00380246
         820     1.22308     1.10626   0.0038005
         821      1.2109     1.10639  0.00379801
         822      1.1952      1.1065  0.00379492
         823     1.17641     1.10658  0.00379126
         824     1.15493     1.10664  0.00378712
         825     1.13149     1.10667  0.00378265
         826      1.1076     1.10667  0.00377807
         827      1.0858     1.10665  0.00377358
         828     1.06947      1.1066  0.00376929
         829     1.06179     1.10655  0.00376513
         830     1.06396      1.1065  0.00376095
         831     1.07393     1.10646  0.00375662
         832     1.08688     1.10644  0.00375218
         833     1.09739     1.10642  0.00374769
         834     1.10174     1.10642   0.0037432
         835     1.09895     1.10641  0.00373873
         836     1.09068     1.10639  0.00373431
         837     1.08039     1.10636  0.00372998
         838     1.07223     1.10632  0.00372575
         839     1.06963     1.10628  0.00372156
         840     1.07399     1.10624  0.00371733
         841     1.08408     1.10621    0.003713
         842     1.09687      1.1062  0.00370861
         843     1.10917      1.1062  0.00370421
         844     1.11903     1.10622  0.00369986
         845     1.12638     1.10624  0.00369555
         846     1.13268     1.10627  0.00369132
         847     1.14002     1.10631  0.00368717
         848     1.14993     1.10636  0.00368318
         849     1.16257     1.10643  0.00367944
         850     1.17657     1.10651  0.00367604
         851     1.18958     1.10661  0.00367301
         852     1.19912     1.10672  0.00367031
         853     1.20343     1.10683  0.00366776
         854     1.20179     1.10694  0.00366515
         855     1.19448     1.10705  0.00366229
         856      1.1824     1.10713  0.00365907
         857     1.16676      1.1072  0.00365546
         858     1.14882     1.10725  0.00365152
         859     1.12982     1.10728  0.00364736
         860     1.11082     1.10728  0.00364313
         861     1.09253     1.10727  0.00363894
         862     1.07524     1.10723   0.0036349
         863     1.05921     1.10717  0.00363112
         864     1.04512      1.1071  0.00362762
         865     1.03401     1.10702  0.00362441
         866     1.02669     1.10692  0.00362142
         867     1.02329     1.10683  0.00361852
         868     1.02328     1.10673  0.00361563
         869     1.02603     1.10664  0.00361267
         870     1.03126     1.10655  0.00360955
         871     1.03906     1.10647  0.00360624
         872     1.04925     1.10641   0.0036027
         873      1.0607     1.10636  0.00359896
         874     1.07138     1.10632  0.00359506
         875     1.07914     1.10629  0.00359109
         876     1.08247     1.10626  0.00358709
         877     1.08096     1.10623  0.00358311
         878     1.07507     1.10619  0.00357921
         879     1.06585     1.10615  0.00357543
         880     1.05451     1.10609  0.00357185
         881     1.04231     1.10602  0.00356853
         882     1.03051     1.10593  0.00356551
         883     1.02054     1.10583  0.00356278
         884     1.01414     1.10573  0.00356026
         885     1.01311     1.10563  0.00355778
         886     1.01877     1.10553  0.00355511
         887      1.0312     1.10544  0.00355209
         888     1.04887     1.10538  0.00354866
         889     1.06906     1.10534  0.00354491
         890     1.08889     1.10532  0.00354097
         891     1.10618     1.10532    0.003537
         892     1.11973     1.10534  0.00353307
         893     1.12902     1.10536  0.00352921
         894     1.13377      1.1054  0.00352541
         895     1.13379     1.10543  0.00352161
         896     1.12928     1.10546  0.00351778
         897     1.12165     1.10547  0.00351391
         898     1.11389     1.10548  0.00351001
         899     1.10982     1.10549   0.0035061
         900     1.11235     1.10549  0.00350222
         901     1.12178     1.10551  0.00349838
         902     1.13536     1.10555  0.00349465
         903     1.14855     1.10559  0.00349111
         904     1.15719     1.10565  0.00348771
         905     1.15894     1.10571  0.00348436
         906     1.15364     1.10576  0.00348091
         907     1.14284      1.1058  0.00347732
         908     1.12905     1.10583  0.00347358
         909     1.11524     1.10584  0.00346977
         910     1.10428     1.10584  0.00346596
         911     1.09851     1.10583  0.00346217
         912     1.09917     1.10582  0.00345838
         913      1.1061     1.10582  0.00345459
         914     1.11772     1.10584  0.00345083
         915     1.13157     1.10586  0.00344718
         916     1.14503     1.10591  0.00344368
         917     1.15585     1.10596  0.00344036
         918     1.16246     1.10602  0.00343716
         919     1.16391     1.10609  0.00343399
