#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         725     2.04582     1.99523   0.0291615
         726     2.02713     1.99527   0.0291213
         727     2.01395      1.9953   0.0290813
         728     2.00808     1.99532   0.0290413
         729     2.01207     1.99534   0.0290015
         730     2.02563     1.99538   0.0289618
         731     2.04359     1.99545   0.0289223
         732     2.05713     1.99553   0.0288829
         733     2.05765     1.99562   0.0288436
         734     2.03883     1.99568   0.0288044
         735     2.00272     1.99569   0.0287652
         736     1.95363     1.99563   0.0287262
         737     1.90543     1.99551   0.0286874
         738     1.86479     1.99533   0.0286491
         739     1.84118     1.99512   0.0286111
         740     1.84388     1.99492   0.0285732
         741     1.87421     1.99475   0.0285351
         742     1.92243     1.99466   0.0284968
         743     1.97808     1.99463   0.0284584
         744     2.03756     1.99469   0.0284203
         745     2.09565     1.99483   0.0283824
         746     2.15712     1.99504   0.0283452
         747     2.22521     1.99535   0.0283089
         748     2.30415     1.99577   0.0282741
         749     2.39181     1.99629   0.0282413
         750      2.4849     1.99695   0.0282112
         751     2.57569     1.99772   0.0281841
         752      2.6562     1.99859   0.0281602
         753     2.71696     1.99955    0.028139
         754     2.75474     2.00055   0.0281195
         755     2.76234     2.00156   0.0281003
         756     2.73851     2.00253   0.0280801
         757     2.68638     2.00343   0.0280575
         758     2.61458     2.00424   0.0280321
         759     2.53767     2.00494    0.028004
         760     2.46582     2.00555   0.0279737
         761     2.40964     2.00608    0.027942
         762      2.3751     2.00657   0.0279095
         763     2.35833     2.00703   0.0278767
         764     2.35959     2.00749    0.027844
         765      2.3756     2.00797   0.0278118
         766     2.40281     2.00848   0.0277803
         767     2.43598     2.00904   0.0277496
         768     2.46707     2.00964   0.0277199
         769     2.48591     2.01026   0.0276908
         770     2.48966     2.01088   0.0276618
         771     2.48362     2.01149   0.0276327
         772     2.47711      2.0121   0.0276035
         773     2.47411     2.01269   0.0275743
         774     2.47271     2.01329   0.0275451
         775     2.46639     2.01387   0.0275157
         776     2.44679     2.01443   0.0274859
         777     2.41387     2.01494   0.0274554
         778     2.36419     2.01539   0.0274237
         779     2.29722     2.01576   0.0273909
         780      2.2218     2.01602   0.0273571
         781     2.14323     2.01618   0.0273225
         782     2.07323     2.01626   0.0272877
         783     2.02006     2.01626   0.0272528
         784     1.98952     2.01623   0.0272181
         785      1.9801     2.01618   0.0271835
         786     1.98714     2.01614   0.0271489
         787     1.99593     2.01612   0.0271144
         788     1.99196     2.01609     0.02708
         789     1.97081     2.01603   0.0270458
         790     1.94344     2.01594   0.0270117
         791     1.92228     2.01582   0.0269778
         792     1.92654     2.01571    0.026944
         793     1.97761     2.01566     0.02691
         794     2.07646     2.01574   0.0268763
         795     2.21528     2.01599   0.0268436
         796      2.3654     2.01643   0.0268135
         797     2.48591     2.01701   0.0267863
         798     2.54678     2.01768    0.026761
         799     2.54368     2.01834   0.0267356
         800      2.4967     2.01893   0.0267088
         801     2.42996     2.01945   0.0266804
         802     2.36963     2.01988   0.0266507
         803     2.32556     2.02026   0.0266203
         804     2.30014     2.02061   0.0265894
         805     2.28532     2.02094   0.0265584
         806     2.27172     2.02125   0.0265273
         807     2.24577     2.02153   0.0264959
         808     2.19434     2.02175    0.026464
         809     2.10852     2.02185   0.0264315
         810     1.98788     2.02181   0.0263989
         811     1.84141     2.02159   0.0263673
         812     1.69001     2.02118    0.026338
         813     1.54653      2.0206    0.026312
         814      1.4263     2.01987   0.0262898
         815     1.33858     2.01903   0.0262709
         816      1.2879     2.01813   0.0262539
         817     1.27096     2.01722   0.0262377
         818     1.28686     2.01633   0.0262208
         819      1.3295     2.01549   0.0262022
         820     1.39607     2.01473   0.0261812
         821     1.48325     2.01408   0.0261573
         822      1.5871     2.01357   0.0261306
         823     1.70424     2.01319   0.0261016
         824     1.83095     2.01297   0.0260708
         825     1.95692      2.0129   0.0260393
         826     2.07049     2.01297   0.0260079
         827     2.15517     2.01314    0.025977
         828     2.19536     2.01336   0.0259466
         829     2.18494     2.01357   0.0259161
         830     2.14047     2.01372   0.0258853
         831     2.08513     2.01381   0.0258543
         832     2.04473     2.01385   0.0258233
         833     2.03554     2.01387   0.0257923
         834     2.06003     2.01393   0.0257614
         835     2.10748     2.01404   0.0257308
         836     2.16264     2.01422   0.0257006
         837     2.20445     2.01444   0.0256709
         838     2.21374     2.01468   0.0256414
         839     2.18732     2.01489   0.0256117
         840     2.13286     2.01503   0.0255816
         841     2.06546     2.01509   0.0255512
         842     2.00243     2.01507   0.0255209
         843     1.95069       2.015   0.0254907
         844     1.90927     2.01487   0.0254608
         845      1.8711      2.0147   0.0254313
         846     1.82397     2.01448   0.0254022
         847     1.76378     2.01418   0.0253739
         848     1.69138      2.0138   0.0253469
         849     1.61519     2.01333   0.0253213
         850     1.54802     2.01278   0.0252975
         851     1.50268     2.01218   0.0252748
         852     1.48763     2.01157   0.0252527
         853     1.50192     2.01097   0.0252301
         854      1.5482     2.01043   0.0252064
         855     1.61797     2.00997   0.0251811
         856     1.70698     2.00961   0.0251542
         857     1.80742     2.00938   0.0251259
         858     1.91109     2.00926   0.0250969
         859     2.01327     2.00927   0.0250677
         860      2.1096     2.00939   0.0250388
         861     2.20066     2.00961   0.0250107
         862     2.28109     2.00992   0.0249837
         863     2.35057     2.01032   0.0249579
         864     2.40174     2.01077   0.0249331
         865      2.4332     2.01126    0.024909
         866     2.44123     2.01175   0.0248852
         867     2.42774     2.01223   0.0248612
         868     2.40349     2.01269   0.0248366
         869     2.36548     2.01309   0.0248113
         870     2.31199     2.01344   0.0247852
         871     2.24931     2.01371   0.0247582
         872     2.18027      2.0139   0.0247306
         873      2.1189     2.01402   0.0247025
         874     2.07511     2.01409   0.0246744
         875      2.0537     2.01413   0.0246462
         876     2.05748     2.01418   0.0246181
         877      2.0823     2.01426   0.0245902
         878     2.12477     2.01439   0.0245625
         879     2.17878     2.01457   0.0245353
         880     2.23488     2.01482   0.0245087
         881     2.29011     2.01514   0.0244828
         882     2.33542      2.0155   0.0244578
         883     2.36393     2.01589   0.0244332
         884     2.36457     2.01629   0.0244088
         885     2.33174     2.01664   0.0243838
         886     2.26584     2.01693   0.0243579
         887     2.17602      2.0171   0.0243311
         888       2.077     2.01717   0.0243038
         889     1.97803     2.01713   0.0242765
         890     1.89544     2.01699   0.0242496
         891     1.83642     2.01679   0.0242232
         892     1.79948     2.01654   0.0241973
         893     1.78638     2.01629   0.0241716
         894     1.79887     2.01604   0.0241458
         895      1.8332     2.01584   0.0241197
         896     1.88332     2.01569   0.0240932
         897      1.9322      2.0156   0.0240665
         898     1.96173     2.01554   0.0240398
         899     1.95784     2.01547   0.0240131
         900     1.91917     2.01537   0.0239867
         901       1.864      2.0152   0.0239607
         902     1.81295     2.01498   0.0239351
         903     1.78764     2.01472     0.02391
         904      1.7977     2.01448   0.0238847
         905     1.84044     2.01429   0.0238591
         906     1.90788     2.01417   0.0238331
         907     1.98849     2.01415   0.0238068
         908     2.06428      2.0142   0.0237806
         909      2.1219     2.01432   0.0237548
         910     2.15391     2.01447   0.0237292
         911     2.15256     2.01462   0.0237036
         912     2.12144     2.01474   0.0236779
         913     2.06709      2.0148    0.023652
         914     2.00295     2.01479   0.0236262
         915     1.94189     2.01471   0.0236005
         916     1.89337     2.01457   0.0235751
         917     1.86708     2.01441   0.0235499
         918      1.8692     2.01425   0.0235248
         919      1.9009     2.01413   0.0234995
