#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
         731     1.63121     1.66378  0.00628595
         732      1.6213     1.66372  0.00627763
         733     1.61252     1.66365  0.00626945
         734     1.60795     1.66358  0.00626137
         735      1.6098      1.6635  0.00625328
         736     1.61829     1.66344  0.00624509
         737     1.63166      1.6634  0.00623676
         738      1.6469     1.66338  0.00622835
         739     1.66055     1.66337  0.00621992
         740     1.66943     1.66338  0.00621152
         741      1.6715     1.66339  0.00620315
         742     1.66653      1.6634  0.00619479
         743     1.65621     1.66339  0.00618646
         744     1.64338     1.66336   0.0061782
         745     1.63053     1.66332  0.00617007
         746     1.61845     1.66326  0.00616209
         747      1.6062     1.66318  0.00615432
         748     1.59219     1.66309  0.00614682
         749     1.57534     1.66297  0.00613973
         750     1.55564     1.66282  0.00613321
         751     1.53413     1.66265  0.00612744
         752     1.51268     1.66245  0.00612253
         753     1.49364     1.66223  0.00611851
         754     1.47936     1.66199   0.0061152
         755     1.47187     1.66174  0.00611228
         756     1.47264     1.66149  0.00610931
         757     1.48228     1.66125  0.00610582
         758     1.50001     1.66104  0.00610147
         759     1.52333     1.66085  0.00609613
         760     1.54855     1.66071   0.0060899
         761     1.57193     1.66059  0.00608302
         762     1.59073      1.6605  0.00607572
         763     1.60355     1.66042  0.00606822
         764     1.61024     1.66036  0.00606063
         765     1.61133     1.66029  0.00605305
         766      1.6076     1.66023  0.00604554
         767     1.60005     1.66015  0.00603816
         768     1.59029     1.66006  0.00603099
         769       1.581     1.65995  0.00602402
         770     1.57504     1.65984  0.00601721
         771     1.57358     1.65973  0.00601044
         772      1.5751     1.65962  0.00600366
         773     1.57694     1.65951  0.00599684
         774     1.57754     1.65941  0.00599003
         775     1.57718      1.6593  0.00598324
         776     1.57739      1.6592  0.00597646
         777        1.58     1.65909  0.00596964
         778     1.58653       1.659  0.00596269
         779     1.59773     1.65892  0.00595556
         780     1.61337     1.65886  0.00594821
         781     1.63205     1.65883  0.00594069
         782     1.65146     1.65882   0.0059331
         783     1.66883     1.65883  0.00592554
         784     1.68147     1.65886  0.00591805
         785     1.68755      1.6589  0.00591062
         786     1.68689     1.65893  0.00590321
         787     1.68166     1.65896  0.00589578
         788     1.67598     1.65899  0.00588834
         789     1.67419       1.659  0.00588091
         790     1.67844     1.65903  0.00587352
         791     1.68715     1.65906   0.0058662
         792     1.69544     1.65911  0.00585897
         793     1.69694     1.65916  0.00585178
         794      1.6861     1.65919   0.0058445
         795     1.66047     1.65919  0.00583715
         796     1.62251     1.65915     0.00583
         797     1.58015     1.65905  0.00582353
         798     1.54474     1.65891  0.00581799
         799     1.52591     1.65874  0.00581309
         800     1.52642     1.65857  0.00580818
         801     1.54148     1.65843  0.00580277
         802     1.56253     1.65831  0.00579676
         803     1.58197     1.65821  0.00579032
         804      1.5955     1.65813  0.00578365
         805     1.60226     1.65807  0.00577688
         806     1.60389       1.658   0.0057701
         807     1.60365     1.65793  0.00576335
         808      1.6057     1.65787  0.00575658
         809     1.61435     1.65781  0.00574971
         810     1.63284     1.65778   0.0057427
         811     1.66189     1.65779  0.00573562
         812     1.69899     1.65784  0.00572878
         813     1.73935     1.65794  0.00572261
         814     1.77773     1.65808  0.00571747
         815     1.80993     1.65827  0.00571349
         816     1.83339     1.65849  0.00571052
         817     1.84709     1.65872  0.00570819
         818     1.85121     1.65895  0.00570606
         819     1.84664     1.65918  0.00570369
         820     1.83462     1.65939  0.00570075
         821     1.81636     1.65959  0.00569701
         822      1.7928     1.65975  0.00569239
         823     1.76462     1.65988  0.00568689
         824     1.73239     1.65996  0.00568067
         825     1.69724     1.66001  0.00567397
         826      1.6614     1.66001   0.0056671
         827     1.62869     1.65997  0.00566037
         828      1.6042     1.65991  0.00565394
         829     1.59268     1.65982   0.0056477
         830     1.59594     1.65975  0.00564142
         831      1.6109     1.65969  0.00563494
         832     1.63032     1.65965  0.00562827
         833     1.64608     1.65964  0.00562154
         834      1.6526     1.65963  0.00561481
         835     1.64843     1.65961   0.0056081
         836     1.63602     1.65959  0.00560146
         837     1.62059     1.65954  0.00559496
         838     1.60835     1.65948  0.00558862
         839     1.60445     1.65941  0.00558234
         840     1.61099     1.65936    0.005576
         841     1.62613     1.65932  0.00556951
         842     1.64531      1.6593  0.00556292
         843     1.66376      1.6593  0.00555632
         844     1.67855     1.65933  0.00554978
         845     1.68957     1.65936  0.00554333
         846     1.69902     1.65941  0.00553698
         847     1.71003     1.65947  0.00553076
         848      1.7249     1.65955  0.00552478
         849     1.74386     1.65965  0.00551916
         850     1.76486     1.65977  0.00551406
         851     1.78437     1.65992  0.00550952
         852     1.79868     1.66008  0.00550546
         853     1.80514     1.66025  0.00550163
         854     1.80268     1.66042  0.00549772
         855     1.79172     1.66057  0.00549343
         856     1.77361      1.6607   0.0054886
         857     1.75014     1.66081  0.00548319
         858     1.72323     1.66088  0.00547728
         859     1.69472     1.66092  0.00547105
         860     1.66623     1.66092  0.00546469
         861      1.6388      1.6609   0.0054584
         862     1.61286     1.66084  0.00545235
         863     1.58882     1.66076  0.00544668
         864     1.56769     1.66065  0.00544144
         865     1.55102     1.66053  0.00543662
         866     1.54004     1.66039  0.00543212
         867     1.53494     1.66024  0.00542779
         868     1.53493      1.6601  0.00542345
         869     1.53905     1.65996    0.005419
         870     1.54689     1.65983  0.00541433
         871      1.5586     1.65971  0.00540936
         872     1.57388     1.65961  0.00540405
         873     1.59105     1.65953  0.00539843
         874     1.60708     1.65947  0.00539259
         875     1.61871     1.65943  0.00538663
         876     1.62371     1.65939  0.00538063
         877     1.62144     1.65934  0.00537467
         878     1.61261     1.65929  0.00536881
         879     1.59877     1.65922  0.00536315
         880     1.58177     1.65913  0.00535778
         881     1.56347     1.65903  0.00535279
         882     1.54576      1.6589  0.00534827
         883     1.53081     1.65875  0.00534418
         884     1.52121      1.6586  0.00534039
         885     1.51966     1.65844  0.00533667
         886     1.52816     1.65829  0.00533267
         887     1.54681     1.65817  0.00532814
         888     1.57331     1.65807  0.00532299
         889     1.60359     1.65801  0.00531736
         890     1.63333     1.65798  0.00531146
         891     1.65927     1.65798   0.0053055
         892      1.6796     1.65801   0.0052996
         893     1.69352     1.65805  0.00529382
         894     1.70066      1.6581  0.00528811
         895     1.70068     1.65814  0.00528242
         896     1.69392     1.65818  0.00527667
         897     1.68247     1.65821  0.00527086
         898     1.67083     1.65822  0.00526501
         899     1.66472     1.65823  0.00525916
         900     1.66852     1.65824  0.00525333
         901     1.68268     1.65827  0.00524757
         902     1.70304     1.65832  0.00524198
         903     1.72283     1.65839  0.00523666
         904     1.73579     1.65848  0.00523157
         905     1.73841     1.65856  0.00522654
         906     1.73047     1.65864  0.00522137
         907     1.71426     1.65871  0.00521597
         908     1.69358     1.65874  0.00521037
         909     1.67285     1.65876  0.00520466
         910     1.65642     1.65876  0.00519894
         911     1.64776     1.65874  0.00519325
         912     1.64875     1.65873  0.00518757
         913     1.65915     1.65873  0.00518188
         914     1.67658     1.65875  0.00517625
         915     1.69736      1.6588  0.00517077
         916     1.71754     1.65886  0.00516552
         917     1.73377     1.65894  0.00516053
         918     1.74369     1.65903  0.00515574
         919     1.74586     1.65913  0.00515099
