#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2995    -5.01727    -5.03614  0.00191521
        2996     -5.0136    -5.03613  0.00191459
        2997    -5.00648    -5.03612  0.00191397
        2998    -4.99914    -5.03611  0.00191337
        2999    -4.99587     -5.0361  0.00191278
        3000    -4.99969    -5.03609  0.00191218
        3001    -5.00957    -5.03608  0.00191157
        3002     -5.0243    -5.03607  0.00191093
        3003    -5.03553    -5.03607   0.0019103
        3004     -5.0409    -5.03607  0.00190966
        3005    -5.04462    -5.03608  0.00190903
        3006    -5.04674    -5.03608   0.0019084
        3007     -5.0522    -5.03609  0.00190777
        3008    -5.05978    -5.03609  0.00190715
        3009    -5.06828     -5.0361  0.00190655
        3010    -5.07563    -5.03612  0.00190596
        3011    -5.07952    -5.03613  0.00190538
        3012    -5.07912    -5.03615   0.0019048
        3013    -5.07697    -5.03616  0.00190422
        3014     -5.0716    -5.03617  0.00190362
        3015    -5.06297    -5.03618  0.00190301
        3016    -5.05346    -5.03619  0.00190239
        3017     -5.0401    -5.03619  0.00190176
        3018    -5.02343    -5.03618  0.00190113
        3019    -5.00444    -5.03617  0.00190053
        3020    -4.98165    -5.03615  0.00189999
        3021    -4.96104    -5.03613  0.00189952
        3022     -4.9444     -5.0361  0.00189914
        3023    -4.93639    -5.03607   0.0018988
        3024    -4.93876    -5.03603  0.00189844
        3025    -4.94941    -5.03601  0.00189803
        3026    -4.96657    -5.03598  0.00189754
        3027    -4.98626    -5.03597  0.00189699
        3028      -5.003    -5.03596  0.00189639
        3029    -5.01534    -5.03595  0.00189578
        3030    -5.02162    -5.03594  0.00189516
        3031     -5.0224    -5.03594  0.00189454
        3032    -5.01916    -5.03593  0.00189392
        3033    -5.01642    -5.03593  0.00189331
        3034    -5.01585    -5.03592  0.00189269
        3035    -5.02021    -5.03592  0.00189208
        3036    -5.02992    -5.03591  0.00189146
        3037     -5.0444    -5.03592  0.00189083
        3038    -5.06037    -5.03592  0.00189023
        3039    -5.07517    -5.03594  0.00188965
        3040    -5.08687    -5.03595   0.0018891
        3041    -5.09448    -5.03597  0.00188858
        3042    -5.09911    -5.03599  0.00188807
        3043     -5.0998    -5.03601  0.00188757
        3044    -5.09895    -5.03604  0.00188706
        3045    -5.09562    -5.03606  0.00188654
        3046    -5.09252    -5.03607  0.00188602
        3047    -5.08701    -5.03609  0.00188547
        3048    -5.07998     -5.0361  0.00188491
        3049     -5.0726    -5.03612  0.00188433
        3050    -5.06516    -5.03613  0.00188373
        3051    -5.05731    -5.03613  0.00188313
        3052     -5.0495    -5.03614  0.00188252
        3053    -5.04104    -5.03614   0.0018819
        3054    -5.03428    -5.03614  0.00188129
        3055    -5.02833    -5.03614  0.00188067
        3056     -5.0235    -5.03613  0.00188006
        3057    -5.01522    -5.03612  0.00187946
        3058    -5.00705    -5.03612  0.00187887
        3059    -4.99996     -5.0361  0.00187829
        3060    -4.99356    -5.03609  0.00187773
        3061    -4.99231    -5.03608  0.00187717
        3062    -4.99705    -5.03606   0.0018766
        3063     -5.0076    -5.03605  0.00187601
        3064    -5.02401    -5.03605   0.0018754
        3065    -5.04151    -5.03605  0.00187479
        3066     -5.0564    -5.03606  0.00187419
        3067    -5.06541    -5.03607   0.0018736
        3068    -5.06695    -5.03608  0.00187302
        3069    -5.06006    -5.03609  0.00187243
        3070     -5.0431    -5.03609  0.00187182
        3071    -5.01811    -5.03608  0.00187122
        3072    -4.99041    -5.03607  0.00187067
        3073    -4.96451    -5.03604   0.0018702
        3074    -4.94821    -5.03602  0.00186981
        3075    -4.94558    -5.03599  0.00186944
        3076    -4.95438    -5.03596  0.00186902
        3077    -4.96987    -5.03594  0.00186853
        3078    -4.98844    -5.03592  0.00186799
        3079    -5.00486    -5.03591  0.00186741
        3080    -5.01767    -5.03591  0.00186681
        3081    -5.02676     -5.0359  0.00186621
        3082    -5.03632     -5.0359   0.0018656
        3083    -5.04615    -5.03591    0.001865
        3084    -5.05611    -5.03591  0.00186441
        3085    -5.06813    -5.03592  0.00186383
        3086    -5.08016    -5.03594  0.00186328
        3087    -5.09047    -5.03596  0.00186277
        3088    -5.09556    -5.03597  0.00186226
        3089    -5.09285    -5.03599  0.00186175
        3090    -5.08214    -5.03601  0.00186121
        3091    -5.06087    -5.03602  0.00186062
        3092     -5.0316    -5.03601  0.00186002
        3093    -4.99966      -5.036  0.00185946
        3094    -4.96844    -5.03598  0.00185898
        3095    -4.94314    -5.03595  0.00185863
        3096    -4.92534    -5.03592  0.00185837
        3097    -4.91757    -5.03588  0.00185816
        3098    -4.91951    -5.03584  0.00185794
        3099    -4.93192    -5.03581  0.00185764
        3100    -4.95247    -5.03578  0.00185724
        3101    -4.97854    -5.03576  0.00185673
        3102    -5.00411    -5.03575  0.00185616
        3103    -5.02674    -5.03575  0.00185557
        3104    -5.04148    -5.03575  0.00185497
        3105    -5.05101    -5.03575  0.00185438
        3106    -5.05257    -5.03576  0.00185379
        3107    -5.05029    -5.03576   0.0018532
        3108    -5.04409    -5.03577   0.0018526
        3109    -5.03558    -5.03577  0.00185201
        3110    -5.02914    -5.03577  0.00185141
        3111    -5.02666    -5.03576  0.00185082
        3112    -5.02794    -5.03576  0.00185023
        3113    -5.03102    -5.03576  0.00184963
        3114    -5.03872    -5.03576  0.00184904
        3115    -5.05033    -5.03576  0.00184845
        3116    -5.06523    -5.03577  0.00184788
        3117    -5.08085    -5.03579  0.00184735
        3118    -5.09459    -5.03581  0.00184685
        3119    -5.10571    -5.03583   0.0018464
        3120    -5.11358    -5.03585  0.00184597
        3121    -5.11517    -5.03588  0.00184556
        3122    -5.11114     -5.0359  0.00184512
        3123     -5.1075    -5.03593  0.00184467
        3124    -5.10611    -5.03595  0.00184422
        3125    -5.10827    -5.03597  0.00184377
        3126     -5.1115      -5.036  0.00184334
        3127     -5.1132    -5.03602  0.00184292
        3128    -5.10881    -5.03604  0.00184248
        3129    -5.10026    -5.03606    0.001842
        3130    -5.08975    -5.03608  0.00184149
        3131      -5.076    -5.03609  0.00184095
        3132    -5.06148     -5.0361  0.00184038
        3133    -5.04734    -5.03611   0.0018398
        3134    -5.03601    -5.03611  0.00183921
        3135    -5.02815     -5.0361  0.00183862
        3136    -5.02602     -5.0361  0.00183804
        3137    -5.02703     -5.0361  0.00183746
        3138    -5.03153     -5.0361  0.00183687
        3139    -5.03606     -5.0361  0.00183629
        3140    -5.04012     -5.0361   0.0018357
        3141     -5.0417     -5.0361  0.00183512
        3142    -5.04203     -5.0361  0.00183454
        3143    -5.03817     -5.0361  0.00183395
        3144    -5.02768     -5.0361  0.00183337
        3145    -5.01238    -5.03609   0.0018328
        3146    -4.99342    -5.03608  0.00183227
        3147    -4.97583    -5.03606  0.00183179
        3148    -4.96757    -5.03604  0.00183134
        3149    -4.97766    -5.03602  0.00183085
        3150    -5.00407    -5.03601  0.00183029
        3151    -5.03704    -5.03601  0.00182971
        3152    -5.06975    -5.03602  0.00182916
        3153     -5.0957    -5.03604  0.00182868
        3154    -5.11129    -5.03606  0.00182826
        3155    -5.11563    -5.03609  0.00182785
        3156    -5.10757    -5.03611  0.00182741
        3157    -5.08992    -5.03613  0.00182691
        3158    -5.06157    -5.03614  0.00182635
        3159    -5.02718    -5.03613  0.00182578
        3160    -4.98786    -5.03612  0.00182526
        3161    -4.95038    -5.03609  0.00182489
        3162    -4.91891    -5.03605  0.00182469
        3163     -4.8956    -5.03601  0.00182465
        3164    -4.88308    -5.03596  0.00182471
        3165    -4.88236    -5.03591  0.00182478
        3166    -4.89354    -5.03587  0.00182476
        3167    -4.91292    -5.03583   0.0018246
        3168    -4.93745     -5.0358  0.00182429
        3169     -4.9643    -5.03577  0.00182385
        3170    -4.99215    -5.03576  0.00182333
        3171    -5.01299    -5.03575  0.00182276
        3172    -5.02727    -5.03575  0.00182219
        3173    -5.03299    -5.03575  0.00182162
        3174    -5.02888    -5.03575  0.00182105
        3175    -5.01754    -5.03574  0.00182048
        3176    -4.99802    -5.03573  0.00181995
        3177    -4.97286    -5.03571  0.00181948
        3178    -4.94751    -5.03568  0.00181912
        3179    -4.92574    -5.03565  0.00181888
        3180    -4.91213    -5.03561  0.00181872
        3181    -4.90598    -5.03557   0.0018186
        3182    -4.90484    -5.03553   0.0018185
        3183    -4.90712    -5.03549  0.00181837
        3184    -4.91014    -5.03545  0.00181823
        3185     -4.9108    -5.03541  0.00181808
        3186    -4.91137    -5.03537  0.00181792
        3187    -4.91222    -5.03533  0.00181776
        3188    -4.91632    -5.03529  0.00181758
        3189    -4.92361    -5.03526  0.00181735
        3190    -4.93417    -5.03523  0.00181705
        3191    -4.94452     -5.0352   0.0018167
        3192    -4.95565    -5.03517  0.00181631
        3193    -4.96503    -5.03515  0.00181587
        3194    -4.97181    -5.03513  0.00181541
        3195    -4.97783    -5.03511  0.00181493
        3196    -4.98258     -5.0351  0.00181444
        3197    -4.98716    -5.03508  0.00181393
        3198    -4.98938    -5.03507  0.00181342
        3199    -4.98707    -5.03505  0.00181292
        3200    -4.98143    -5.03504  0.00181243
        3201    -4.97226    -5.03502  0.00181197
        3202    -4.96409    -5.03499  0.00181154
        3203    -4.95849    -5.03497  0.00181113
        3204    -4.96071    -5.03495  0.00181071
        3205    -4.96885    -5.03493  0.00181026
        3206    -4.98383    -5.03491  0.00180977
        3207     -5.0033     -5.0349  0.00180923
        3208    -5.02334     -5.0349  0.00180867
        3209      -5.041     -5.0349  0.00180811
        3210     -5.0528     -5.0349  0.00180755
        3211    -5.05622    -5.03491    0.001807
        3212    -5.05311    -5.03492  0.00180645
        3213    -5.04431    -5.03492  0.00180589
        3214    -5.03387    -5.03492  0.00180533
        3215    -5.02452    -5.03492  0.00180477
        3216    -5.01756    -5.03491  0.00180422
        3217    -5.01072     -5.0349  0.00180367
        3218    -4.99824    -5.03489  0.00180315
        3219    -4.98044    -5.03488  0.00180267
        3220    -4.95704    -5.03485  0.00180227
        3221    -4.93241    -5.03482  0.00180199
        3222    -4.90963    -5.03478  0.00180185
        3223    -4.89286    -5.03474  0.00180183
        3224    -4.88446    -5.03469  0.00180187
        3225    -4.88433    -5.03464  0.00180192
        3226     -4.8898     -5.0346  0.00180192
        3227    -4.89735    -5.03456  0.00180186
        3228    -4.90549    -5.03452  0.00180174
        3229    -4.91643    -5.03448  0.00180156
        3230    -4.93127    -5.03445  0.00180128
        3231    -4.95147    -5.03442  0.00180091
        3232    -4.97668     -5.0344  0.00180044
        3233    -5.00189    -5.03439  0.00179991
        3234    -5.02532    -5.03439  0.00179936
        3235    -5.04359    -5.03439   0.0017988
        3236    -5.05713     -5.0344  0.00179826
        3237    -5.06497    -5.03441  0.00179773
        3238    -5.06643    -5.03442   0.0017972
        3239    -5.06208    -5.03443  0.00179667
        3240    -5.05284    -5.03443  0.00179612
        3241    -5.04152    -5.03444  0.00179557
        3242    -5.03319    -5.03444  0.00179502
        3243    -5.03069    -5.03443  0.00179446
        3244    -5.03622    -5.03444  0.00179391
        3245    -5.04799    -5.03444  0.00179336
        3246    -5.06405    -5.03445  0.00179283
        3247    -5.08123    -5.03446  0.00179234
        3248    -5.09418    -5.03448  0.00179188
        3249    -5.10311     -5.0345  0.00179145
        3250    -5.10766    -5.03453  0.00179104
        3251    -5.10757    -5.03455  0.00179063
        3252    -5.10232    -5.03457   0.0017902
        3253    -5.09432    -5.03459  0.00178975
        3254    -5.08473     -5.0346  0.00178926
        3255    -5.07477    -5.03461  0.00178876
        3256    -5.06671    -5.03462  0.00178824
        3257    -5.06275    -5.03463  0.00178771
        3258    -5.06161    -5.03464  0.00178718
        3259    -5.06006    -5.03465  0.00178665
        3260    -5.05917    -5.03466  0.00178611
        3261    -5.05801    -5.03466  0.00178558
        3262    -5.05435    -5.03467  0.00178504
        3263    -5.04945    -5.03467   0.0017845
        3264    -5.04383    -5.03468  0.00178396
        3265    -5.04104    -5.03468  0.00178341
        3266    -5.04119    -5.03468  0.00178287
        3267    -5.04496    -5.03468  0.00178232
        3268    -5.05085    -5.03469  0.00178179
        3269    -5.05721     -5.0347  0.00178125
        3270    -5.06087     -5.0347  0.00178073
        3271    -5.05918    -5.03471   0.0017802
        3272    -5.05046    -5.03472  0.00177966
        3273    -5.03457    -5.03472  0.00177912
        3274    -5.01527    -5.03471  0.00177858
        3275    -4.99352     -5.0347  0.00177809
        3276     -4.9723    -5.03468  0.00177764
        3277    -4.95216    -5.03465  0.00177728
        3278    -4.93369    -5.03462  0.00177701
        3279    -4.91884    -5.03459  0.00177681
        3280    -4.91163    -5.03455  0.00177667
        3281    -4.91369    -5.03451  0.00177651
        3282    -4.92852    -5.03448  0.00177626
        3283    -4.95495    -5.03446  0.00177588
        3284    -4.98776    -5.03444   0.0017754
        3285    -5.01984    -5.03444  0.00177487
        3286    -5.04561    -5.03444  0.00177433
        3287     -5.0615    -5.03445  0.00177381
        3288    -5.06561    -5.03446  0.00177329
        3289    -5.05938    -5.03447  0.00177277
        3290    -5.04393    -5.03447  0.00177223
        3291    -5.02382    -5.03447   0.0017717
        3292    -5.00408    -5.03446  0.00177118
        3293    -4.98955    -5.03444   0.0017707
        3294    -4.98361    -5.03443  0.00177023
        3295    -4.98816    -5.03441  0.00176975
        3296    -5.00249     -5.0344  0.00176924
        3297    -5.02225     -5.0344   0.0017687
        3298    -5.04325     -5.0344  0.00176817
        3299    -5.06079    -5.03441  0.00176765
        3300    -5.07185    -5.03442  0.00176715
        3301    -5.07496    -5.03443  0.00176666
        3302    -5.07627    -5.03445  0.00176617
        3303    -5.07461    -5.03446  0.00176568
        3304     -5.0749    -5.03447  0.00176519
        3305    -5.07958    -5.03449   0.0017647
        3306    -5.08727     -5.0345  0.00176424
        3307    -5.09805    -5.03452  0.00176381
        3308    -5.10846    -5.03454  0.00176342
        3309    -5.11672    -5.03457  0.00176306
        3310    -5.12242    -5.03459  0.00176273
        3311    -5.12819    -5.03462  0.00176243
        3312    -5.13209    -5.03465  0.00176214
        3313    -5.13409    -5.03468  0.00176186
        3314    -5.13422    -5.03471  0.00176159
        3315    -5.13329    -5.03474  0.00176131
        3316    -5.13019    -5.03477  0.00176101
        3317    -5.12595     -5.0348  0.00176069
        3318    -5.11953    -5.03482  0.00176035
        3319    -5.11061    -5.03485  0.00175997
        3320    -5.09935    -5.03487  0.00175954
        3321    -5.08563    -5.03488  0.00175908
        3322    -5.07007    -5.03489  0.00175858
        3323    -5.05358     -5.0349  0.00175806
        3324    -5.03768     -5.0349  0.00175753
        3325    -5.02321    -5.03489  0.00175701
        3326    -5.01297    -5.03489  0.00175649
        3327    -5.00487    -5.03488  0.00175599
        3328    -5.00006    -5.03487  0.00175549
        3329    -4.99746    -5.03486    0.001755
        3330     -4.9983    -5.03485  0.00175451
        3331    -5.00104    -5.03484  0.00175401
        3332    -5.00505    -5.03483  0.00175351
        3333    -5.00951    -5.03482    0.001753
        3334    -5.00948    -5.03481  0.00175249
        3335    -5.00901     -5.0348  0.00175198
        3336    -5.01137     -5.0348  0.00175147
        3337    -5.01492    -5.03479  0.00175095
        3338    -5.02193    -5.03479  0.00175043
        3339    -5.03004    -5.03479  0.00174991
        3340    -5.03947    -5.03479  0.00174939
        3341    -5.05199    -5.03479  0.00174887
        3342    -5.06722     -5.0348  0.00174837
        3343    -5.08526    -5.03482  0.00174792
        3344     -5.1054    -5.03484  0.00174752
        3345    -5.12709    -5.03487  0.00174722
        3346    -5.14875     -5.0349  0.00174703
        3347    -5.16986    -5.03494  0.00174697
        3348    -5.18728    -5.03499  0.00174704
        3349    -5.19411    -5.03503  0.00174716
        3350    -5.19124    -5.03508  0.00174726
        3351    -5.17524    -5.03512  0.00174724
        3352    -5.14673    -5.03516  0.00174704
        3353    -5.11094    -5.03518  0.00174666
        3354    -5.07364    -5.03519  0.00174618
        3355    -5.04094    -5.03519  0.00174566
        3356    -5.01907    -5.03519  0.00174515
        3357    -5.00961    -5.03518  0.00174464
        3358    -5.01167    -5.03517  0.00174414
        3359    -5.02017    -5.03517  0.00174363
        3360    -5.02996    -5.03517  0.00174311
        3361    -5.03678    -5.03517  0.00174259
        3362    -5.04162    -5.03517  0.00174207
        3363    -5.04618    -5.03517  0.00174156
        3364    -5.05088    -5.03518  0.00174105
        3365    -5.05689    -5.03518  0.00174054
        3366    -5.06014    -5.03519  0.00174004
        3367    -5.05699     -5.0352  0.00173953
        3368    -5.04494     -5.0352  0.00173902
        3369    -5.02253     -5.0352  0.00173851
        3370    -4.99191    -5.03518  0.00173804
        3371    -4.95488    -5.03516  0.00173769
        3372     -4.9151    -5.03512  0.00173754
        3373     -4.8785    -5.03508  0.00173764
        3374    -4.84774    -5.03502  0.00173801
        3375    -4.82504    -5.03496  0.00173861
        3376    -4.81263    -5.03489  0.00173934
        3377    -4.80916    -5.03483  0.00174011
        3378    -4.81643    -5.03476   0.0017408
        3379    -4.83376     -5.0347   0.0017413
        3380    -4.86048    -5.03465  0.00174155
        3381    -4.89269    -5.03461  0.00174154
        3382    -4.92967    -5.03458   0.0017413
        3383    -4.96418    -5.03456  0.00174091
        3384    -4.99319    -5.03454  0.00174044
        3385    -5.01495    -5.03454  0.00173993
        3386    -5.02648    -5.03454  0.00173942
        3387    -5.03148    -5.03454  0.00173891
        3388    -5.02966    -5.03453  0.00173839
        3389    -5.01883    -5.03453  0.00173789
        3390    -5.00461    -5.03452   0.0017374
        3391    -4.98818    -5.03451  0.00173694
        3392     -4.9695    -5.03449  0.00173653
        3393    -4.94947    -5.03446   0.0017362
        3394    -4.93349    -5.03443  0.00173594
        3395     -4.9252     -5.0344  0.00173573
        3396    -4.92458    -5.03437  0.00173552
        3397    -4.93394    -5.03434  0.00173526
        3398    -4.95101    -5.03431  0.00173492
        3399    -4.97259     -5.0343  0.00173451
        3400    -4.99466    -5.03428  0.00173404
        3401    -5.01708    -5.03428  0.00173354
        3402    -5.03742    -5.03428  0.00173303
        3403    -5.05263    -5.03429  0.00173253
        3404    -5.06015    -5.03429  0.00173203
        3405    -5.06152     -5.0343  0.00173154
        3406    -5.05558    -5.03431  0.00173105
        3407    -5.04389    -5.03431  0.00173054
        3408    -5.02968    -5.03431  0.00173003
        3409    -5.01288     -5.0343  0.00172954
        3410    -4.99828    -5.03429  0.00172906
        3411    -4.98882    -5.03428  0.00172861
        3412    -4.98592    -5.03426  0.00172816
        3413    -4.99227    -5.03425   0.0017277
        3414     -5.0062    -5.03424  0.00172721
        3415    -5.02351    -5.03424  0.00172671
        3416    -5.04203    -5.03424   0.0017262
        3417    -5.05888    -5.03425  0.00172571
        3418    -5.07541    -5.03426  0.00172525
        3419     -5.0878    -5.03428  0.00172482
        3420    -5.09599     -5.0343  0.00172441
        3421    -5.09592    -5.03431    0.001724
        3422    -5.08638    -5.03433  0.00172356
        3423    -5.06572    -5.03434  0.00172308
        3424    -5.03563    -5.03434  0.00172258
        3425    -4.99883    -5.03433   0.0017221
        3426    -4.95769    -5.03431  0.00172175
        3427    -4.91864    -5.03427  0.00172158
        3428    -4.88772    -5.03423   0.0017216
        3429    -4.87078    -5.03418  0.00172176
        3430    -4.87122    -5.03413  0.00172192
        3431      -4.883    -5.03409  0.00172198
        3432    -4.89893    -5.03405  0.00172193
        3433    -4.91357    -5.03402  0.00172178
        3434    -4.92702    -5.03399  0.00172156
        3435    -4.94175    -5.03396  0.00172127
        3436    -4.95623    -5.03394  0.00172092
        3437    -4.97176    -5.03392  0.00172051
        3438    -4.98661     -5.0339  0.00172007
        3439    -4.99958    -5.03389   0.0017196
        3440    -5.01156    -5.03389  0.00171911
        3441    -5.02353    -5.03388  0.00171861
        3442    -5.03535    -5.03388  0.00171811
        3443     -5.0459    -5.03389  0.00171762
        3444    -5.05305    -5.03389  0.00171713
        3445    -5.05654     -5.0339  0.00171664
        3446    -5.05457    -5.03391  0.00171615
        3447    -5.05101    -5.03391  0.00171566
        3448    -5.04398    -5.03391  0.00171517
        3449    -5.03696    -5.03392  0.00171467
        3450    -5.03373    -5.03392  0.00171417
        3451     -5.0332    -5.03391  0.00171368
        3452    -5.03544    -5.03392  0.00171318
        3453    -5.03868    -5.03392  0.00171268
        3454    -5.04363    -5.03392  0.00171219
        3455    -5.04892    -5.03392   0.0017117
        3456    -5.05606    -5.03393  0.00171122
        3457     -5.0624    -5.03394  0.00171074
        3458    -5.06971    -5.03395  0.00171028
        3459    -5.07533    -5.03396  0.00170983
        3460    -5.07925    -5.03397  0.00170938
        3461    -5.08091    -5.03399  0.00170894
        3462    -5.07921      -5.034   0.0017085
        3463    -5.07499    -5.03401  0.00170805
        3464    -5.06753    -5.03402  0.00170758
        3465    -5.05721    -5.03403   0.0017071
        3466    -5.04448    -5.03403  0.00170661
        3467    -5.02943    -5.03403  0.00170612
        3468      -5.017    -5.03403  0.00170563
        3469    -5.01002    -5.03402  0.00170516
        3470     -5.0116    -5.03401  0.00170468
        3471    -5.02129    -5.03401  0.00170419
        3472     -5.0385    -5.03401   0.0017037
        3473    -5.05616    -5.03402  0.00170322
        3474    -5.07237    -5.03403  0.00170277
        3475    -5.08327    -5.03404  0.00170234
        3476    -5.09159    -5.03406  0.00170193
        3477    -5.09564    -5.03408  0.00170153
        3478    -5.09847    -5.03409  0.00170114
        3479     -5.1006    -5.03411  0.00170076
        3480    -5.10059    -5.03413  0.00170038
        3481    -5.09921    -5.03415  0.00169999
        3482    -5.09479    -5.03417  0.00169959
        3483    -5.08558    -5.03418  0.00169917
        3484    -5.07171    -5.03419  0.00169872
        3485    -5.05553     -5.0342  0.00169824
        3486    -5.04165     -5.0342  0.00169775
        3487    -5.03172     -5.0342  0.00169727
        3488    -5.03081     -5.0342  0.00169678
        3489    -5.03663     -5.0342  0.00169629
        3490    -5.04727    -5.03421  0.00169581
        3491    -5.06062    -5.03421  0.00169534
        3492    -5.07402    -5.03422   0.0016949
        3493    -5.08623    -5.03424  0.00169448
        3494    -5.09197    -5.03426  0.00169407
        3495    -5.08989    -5.03427  0.00169366
        3496    -5.07915    -5.03428  0.00169323
        3497    -5.05986    -5.03429  0.00169276
        3498    -5.03224    -5.03429  0.00169227
        3499    -5.00308    -5.03428  0.00169181
        3500     -4.9794    -5.03427   0.0016914
        3501    -4.96429    -5.03425  0.00169104
        3502    -4.95778    -5.03422   0.0016907
        3503    -4.95441     -5.0342  0.00169037
        3504    -4.95029    -5.03418  0.00169005
        3505    -4.94233    -5.03415  0.00168978
        3506    -4.92791    -5.03412  0.00168956
        3507    -4.90693    -5.03408  0.00168947
        3508    -4.88542    -5.03404  0.00168952
        3509    -4.86657    -5.03399  0.00168971
        3510    -4.85493    -5.03394     0.00169
        3511    -4.85697    -5.03389  0.00169027
        3512    -4.87613    -5.03385  0.00169039
        3513    -4.91073    -5.03381  0.00169027
        3514      -4.955    -5.03379  0.00168994
        3515    -5.00183    -5.03378  0.00168948
        3516    -5.04493    -5.03379    0.001689
        3517    -5.08133     -5.0338  0.00168858
        3518     -5.1067    -5.03382  0.00168823
        3519    -5.12274    -5.03384  0.00168794
        3520    -5.12936    -5.03387  0.00168767
        3521    -5.12684     -5.0339   0.0016874
        3522    -5.11838    -5.03392  0.00168709
        3523    -5.10439    -5.03394  0.00168673
        3524    -5.08762    -5.03396  0.00168632
        3525    -5.06862    -5.03397  0.00168587
        3526    -5.05101    -5.03397   0.0016854
        3527    -5.03581    -5.03397  0.00168492
        3528    -5.02533    -5.03397  0.00168445
        3529    -5.01898    -5.03397  0.00168398
        3530    -5.01341    -5.03396  0.00168351
        3531    -5.00538    -5.03395  0.00168305
        3532    -4.99445    -5.03394  0.00168261
        3533    -4.97994    -5.03393  0.00168221
        3534    -4.96325    -5.03391  0.00168185
        3535    -4.94699    -5.03388  0.00168155
        3536    -4.93148    -5.03385  0.00168133
        3537     -4.9204    -5.03382  0.00168116
        3538     -4.9137    -5.03379  0.00168102
        3539    -4.91321    -5.03375  0.00168089
        3540    -4.91756    -5.03372  0.00168074
        3541    -4.92484    -5.03369  0.00168055
        3542    -4.93547    -5.03366   0.0016803
        3543    -4.94398    -5.03364  0.00168002
        3544    -4.94967    -5.03361  0.00167971
        3545    -4.95169    -5.03359   0.0016794
        3546    -4.95118    -5.03357  0.00167908
        3547    -4.94892    -5.03354  0.00167878
        3548    -4.95038    -5.03352  0.00167847
        3549     -4.9597     -5.0335  0.00167813
        3550    -4.97537    -5.03348  0.00167773
        3551     -4.9988    -5.03347  0.00167729
        3552    -5.02814    -5.03347  0.00167682
        3553    -5.06129    -5.03348  0.00167636
        3554    -5.09219    -5.03349  0.00167597
        3555    -5.12094    -5.03352  0.00167568
        3556      -5.144    -5.03355   0.0016755
        3557    -5.15878    -5.03358   0.0016754
        3558      -5.163    -5.03362  0.00167532
        3559    -5.15593    -5.03366   0.0016752
        3560    -5.13555    -5.03368  0.00167498
        3561    -5.10508     -5.0337  0.00167463
        3562    -5.06667    -5.03371  0.00167418
        3563    -5.02674    -5.03371  0.00167371
        3564    -4.99535     -5.0337  0.00167328
        3565    -4.97342    -5.03368  0.00167289
        3566    -4.96506    -5.03366  0.00167254
        3567    -4.96713    -5.03365  0.00167217
        3568    -4.97549    -5.03363  0.00167178
        3569     -4.9838    -5.03362  0.00167137
        3570      -4.989     -5.0336  0.00167095
        3571    -4.99062    -5.03359  0.00167053
        3572    -4.98682    -5.03358  0.00167011
        3573    -4.97919    -5.03356  0.00166971
        3574    -4.96783    -5.03354  0.00166935
        3575    -4.95514    -5.03352  0.00166902
        3576    -4.94155     -5.0335  0.00166875
        3577    -4.92947    -5.03347  0.00166854
        3578    -4.92063    -5.03344  0.00166837
        3579    -4.91828     -5.0334  0.00166822
        3580    -4.92228    -5.03337  0.00166804
        3581    -4.93206    -5.03334  0.00166781
        3582    -4.94433    -5.03332  0.00166753
        3583    -4.95767     -5.0333   0.0016672
        3584    -4.97144    -5.03328  0.00166683
        3585    -4.98255    -5.03327  0.00166642
        3586    -4.99371    -5.03326  0.00166599
        3587    -5.00387    -5.03325  0.00166555
        3588    -5.01358    -5.03324  0.00166509
        3589    -5.02068    -5.03324  0.00166463
        3590    -5.02507    -5.03324  0.00166417
        3591    -5.02537    -5.03323  0.00166371
        3592    -5.02036    -5.03323  0.00166325
        3593    -5.00941    -5.03322   0.0016628
        3594    -4.99247    -5.03321  0.00166238
        3595     -4.9745     -5.0332  0.00166199
        3596    -4.95944    -5.03318  0.00166166
        3597    -4.94873    -5.03315  0.00166136
        3598    -4.94667    -5.03313  0.00166107
        3599    -4.95193    -5.03311  0.00166077
        3600    -4.95962    -5.03309  0.00166043
        3601    -4.96803    -5.03307  0.00166007
        3602    -4.97676    -5.03305  0.00165968
        3603    -4.98528    -5.03304  0.00165927
        3604    -4.99211    -5.03303  0.00165885
        3605    -4.99525    -5.03302  0.00165842
        3606    -4.99514    -5.03301    0.001658
        3607     -4.9898    -5.03299  0.00165758
        3608     -4.9808    -5.03298  0.00165718
        3609    -4.96888    -5.03296  0.00165682
        3610    -4.95765    -5.03294  0.00165649
        3611    -4.94944    -5.03292  0.00165619
        3612    -4.94919    -5.03289   0.0016559
        3613    -4.95794    -5.03287  0.00165557
        3614    -4.97361    -5.03286  0.00165519
        3615    -4.99633    -5.03285  0.00165477
        3616    -5.02101    -5.03284  0.00165431
        3617    -5.04394    -5.03285  0.00165386
        3618    -5.06357    -5.03286  0.00165342
        3619    -5.07343    -5.03287    0.001653
        3620    -5.07278    -5.03288  0.00165258
        3621    -5.05961    -5.03289  0.00165214
        3622    -5.03452    -5.03289  0.00165169
        3623    -5.00172    -5.03288  0.00165125
        3624    -4.96687    -5.03286   0.0016509
        3625     -4.9401    -5.03283  0.00165064
        3626    -4.93234    -5.03281  0.00165042
        3627     -4.9447    -5.03278  0.00165014
        3628    -4.96914    -5.03276  0.00164978
        3629    -4.99562    -5.03275  0.00164936
