#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
       17558      2.880000e-01      8.656804e-01      8.880778e-03
       17559      1.280000e-01      8.656384e-01      8.880372e-03
       17560      3.200000e-02      8.655909e-01      8.879993e-03
       17561      0.000000e+00      8.655416e-01      8.879624e-03
       17562      2.880000e-01      8.655087e-01      8.879179e-03
       17563      1.152000e+00      8.655250e-01      8.878689e-03
       17564      5.120000e-01      8.655049e-01      8.878206e-03
       17565      2.880000e-01      8.654720e-01      8.877761e-03
       17566      3.200000e-02      8.654246e-01      8.877383e-03
       17567      1.280000e-01      8.653826e-01      8.876977e-03
       17568      5.408000e+00      8.656412e-01      8.880236e-03
       17569      3.872000e+00      8.658123e-01      8.881380e-03
       17570      3.872000e+00      8.659834e-01      8.882522e-03
       17571      3.200000e+00      8.661162e-01      8.883010e-03
       17572      5.120000e-01      8.660961e-01      8.882527e-03
       17573      0.000000e+00      8.660468e-01      8.882158e-03
       17574      1.280000e-01      8.660048e-01      8.881752e-03
       17575      3.200000e-02      8.659573e-01      8.881374e-03
       17576      3.200000e-02      8.659099e-01      8.880995e-03
       17577      1.280000e-01      8.658679e-01      8.880589e-03
       17578      5.120000e-01      8.658478e-01      8.880107e-03
       17579      1.152000e+00      8.658640e-01      8.879616e-03
       17580      2.880000e-01      8.658312e-01      8.879172e-03
       17581      5.120000e-01      8.658110e-01      8.878690e-03
       17582      2.880000e-01      8.657782e-01      8.878246e-03
       17583      2.880000e-01      8.657453e-01      8.877801e-03
       17584      1.568000e+00      8.657853e-01      8.877386e-03
       17585      1.152000e+00      8.658015e-01      8.876897e-03
       17586      2.880000e-01      8.657687e-01      8.876453e-03
       17587      5.120000e-01      8.657486e-01      8.875971e-03
       17588      1.568000e+00      8.657885e-01      8.875556e-03
       17589      1.280000e-01      8.657465e-01      8.875150e-03
       17590      5.120000e-01      8.657264e-01      8.874669e-03
       17591      2.592000e+00      8.658246e-01      8.874707e-03
       17592      1.152000e+00      8.658408e-01      8.874217e-03
       17593      5.120000e-01      8.658207e-01      8.873735e-03
       17594      2.880000e-01      8.657879e-01      8.873292e-03
       17595      5.120000e-01      8.657678e-01      8.872810e-03
       17596      3.200000e-02      8.657204e-01      8.872433e-03
       17597      2.880000e-01      8.656876e-01      8.871989e-03
       17598      1.280000e-01      8.656456e-01      8.871584e-03
       17599      1.152000e+00      8.656619e-01      8.871095e-03
       17600      1.152000e+00      8.656782e-01      8.870606e-03
       17601      2.880000e-01      8.656454e-01      8.870162e-03
       17602      3.200000e-02      8.655980e-01      8.869785e-03
       17603      1.280000e-01      8.655561e-01      8.869380e-03
       17604      1.568000e+00      8.655960e-01      8.868966e-03
       17605      1.568000e+00      8.656359e-01      8.868552e-03
       17606      5.120000e-01      8.656158e-01      8.868071e-03
       17607      8.000000e-01      8.656121e-01      8.867568e-03
       17608      2.880000e-01      8.655793e-01      8.867125e-03
       17609      1.152000e+00      8.655955e-01      8.866636e-03
       17610      5.120000e-01      8.655755e-01      8.866156e-03
       17611      1.280000e-01      8.655336e-01      8.865751e-03
       17612      2.880000e-01      8.655008e-01      8.865308e-03
       17613      2.880000e-01      8.654680e-01      8.864866e-03
       17614      0.000000e+00      8.654189e-01      8.864499e-03
       17615      1.280000e-01      8.653770e-01      8.864094e-03
       17616      3.200000e-02      8.653297e-01      8.863717e-03
       17617      1.568000e+00      8.653696e-01      8.863304e-03
       17618      1.568000e+00      8.654095e-01      8.862891e-03
       17619      1.152000e+00      8.654257e-01      8.862402e-03
       17620      3.200000e-02      8.653784e-01      8.862026e-03
       17621      1.280000e-01      8.653366e-01      8.861622e-03
       17622      2.880000e-01      8.653038e-01      8.861179e-03
       17623      5.120000e-01      8.652838e-01      8.860699e-03
       17624      1.280000e-01      8.652419e-01      8.860295e-03
       17625      3.200000e-02      8.651947e-01      8.859919e-03
       17626      2.592000e+00      8.652926e-01      8.859957e-03
       17627      1.568000e+00      8.653325e-01      8.859545e-03
       17628      3.200000e+00      8.654649e-01      8.860032e-03
       17629      5.120000e-01      8.654449e-01      8.859552e-03
       17630      5.120000e-01      8.654248e-01      8.859072e-03
       17631      8.000000e-01      8.654211e-01      8.858570e-03
       17632      1.280000e-01      8.653793e-01      8.858167e-03
       17633      1.568000e+00      8.654192e-01      8.857754e-03
       17634      0.000000e+00      8.653701e-01      8.857388e-03
       17635      3.200000e-02      8.653228e-01      8.857011e-03
       17636      1.280000e-01      8.652810e-01      8.856608e-03
       17637      1.280000e-01      8.652392e-01      8.856204e-03
       17638      2.880000e-01      8.652065e-01      8.855763e-03
       17639      2.048000e+00      8.652735e-01      8.855515e-03
       17640      3.200000e+00      8.654059e-01      8.856002e-03
       17641      3.872000e+00      8.655763e-01      8.857139e-03
       17642      2.048000e+00      8.656434e-01      8.856891e-03
       17643      1.568000e+00      8.656832e-01      8.856478e-03
       17644      1.152000e+00      8.656994e-01      8.855991e-03
       17645      5.120000e-01      8.656793e-01      8.855512e-03
       17646      3.200000e+00      8.658116e-01      8.855998e-03
       17647      2.880000e-01      8.657789e-01      8.855557e-03
       17648      2.048000e+00      8.658459e-01      8.855308e-03
       17649      5.120000e-01      8.658258e-01      8.854829e-03
       17650      0.000000e+00      8.657768e-01      8.854464e-03
       17651      8.000000e-01      8.657730e-01      8.853963e-03
       17652      1.152000e+00      8.657893e-01      8.853476e-03
       17653      0.000000e+00      8.657402e-01      8.853110e-03
       17654      3.200000e-02      8.656930e-01      8.852735e-03
       17655      5.120000e-01      8.656730e-01      8.852256e-03
       17656      2.880000e-01      8.656402e-01      8.851815e-03
       17657      1.568000e+00      8.656800e-01      8.851403e-03
       17658      1.152000e+00      8.656962e-01      8.850917e-03
       17659      3.200000e-02      8.656490e-01      8.850541e-03
       17660      8.000000e-01      8.656453e-01      8.850041e-03
       17661      1.152000e+00      8.656615e-01      8.849555e-03
       17662      3.200000e+00      8.657937e-01      8.850041e-03
       17663      1.152000e+00      8.658099e-01      8.849554e-03
       17664      1.568000e+00      8.658496e-01      8.849143e-03
       17665      1.152000e+00      8.658658e-01      8.848657e-03
       17666      8.000000e-01      8.658621e-01      8.848157e-03
       17667      2.880000e-01      8.658294e-01      8.847716e-03
       17668      3.200000e-02      8.657822e-01      8.847341e-03
       17669      8.000000e-01      8.657785e-01      8.846841e-03
       17670      3.200000e-02      8.657313e-01      8.846466e-03
       17671      5.120000e-01      8.657113e-01      8.845989e-03
       17672      2.592000e+00      8.658090e-01      8.846027e-03
       17673      2.592000e+00      8.659066e-01      8.846066e-03
       17674      1.152000e+00      8.659228e-01      8.845580e-03
       17675      5.120000e-01      8.659028e-01      8.845102e-03
       17676      8.000000e-01      8.658991e-01      8.844603e-03
       17677      2.592000e+00      8.659967e-01      8.844642e-03
       17678      2.048000e+00      8.660636e-01      8.844394e-03
       17679      2.880000e-01      8.660309e-01      8.843954e-03
       17680      5.120000e-01      8.660109e-01      8.843477e-03
       17681      1.280000e-01      8.659691e-01      8.843075e-03
       17682      3.200000e-02      8.659220e-01      8.842701e-03
       17683      2.880000e-01      8.658893e-01      8.842261e-03
       17684      3.200000e-02      8.658421e-01      8.841887e-03
       17685      3.200000e-02      8.657950e-01      8.841512e-03
       17686      3.872000e+00      8.659649e-01      8.842646e-03
       17687      2.048000e+00      8.660318e-01      8.842399e-03
       17688      5.120000e-01      8.660118e-01      8.841921e-03
       17689      3.200000e-02      8.659646e-01      8.841547e-03
       17690      8.000000e-01      8.659609e-01      8.841048e-03
       17691      1.280000e-01      8.659192e-01      8.840647e-03
       17692      3.200000e-02      8.658720e-01      8.840273e-03
       17693      3.200000e-02      8.658249e-01      8.839899e-03
       17694      2.880000e-01      8.657922e-01      8.839460e-03
       17695      2.880000e-01      8.657596e-01      8.839020e-03
       17696      3.200000e-02      8.657125e-01      8.838646e-03
       17697      2.048000e+00      8.657793e-01      8.838400e-03
       17698      1.152000e+00      8.657955e-01      8.837915e-03
       17699      8.000000e-01      8.657917e-01      8.837416e-03
       17700      3.200000e-02      8.657446e-01      8.837043e-03
       17701      8.000000e-01      8.657409e-01      8.836544e-03
       17702      2.880000e-01      8.657083e-01      8.836105e-03
       17703      5.120000e-01      8.656883e-01      8.835629e-03
       17704      2.880000e-01      8.656557e-01      8.835190e-03
       17705      1.152000e+00      8.656718e-01      8.834706e-03
       17706      3.200000e-02      8.656248e-01      8.834332e-03
       17707      1.280000e-01      8.655831e-01      8.833931e-03
       17708      2.880000e-01      8.655505e-01      8.833493e-03
       17709      1.280000e-01      8.655088e-01      8.833092e-03
       17710      1.568000e+00      8.655485e-01      8.832682e-03
       17711      2.048000e+00      8.656153e-01      8.832436e-03
       17712      2.592000e+00      8.657127e-01      8.832475e-03
       17713      4.608000e+00      8.659240e-01      8.834503e-03
       17714      2.048000e+00      8.659907e-01      8.834256e-03
       17715      1.568000e+00      8.660304e-01      8.833847e-03
       17716      1.568000e+00      8.660700e-01      8.833437e-03
       17717      3.200000e+00      8.662017e-01      8.833920e-03
       17718      2.048000e+00      8.662684e-01      8.833674e-03
       17719      3.200000e+00      8.664001e-01      8.834157e-03
       17720      5.120000e-01      8.663801e-01      8.833681e-03
       17721      3.872000e+00      8.665497e-01      8.834811e-03
       17722      2.048000e+00      8.666164e-01      8.834564e-03
       17723      1.568000e+00      8.666560e-01      8.834154e-03
       17724      2.880000e-01      8.666233e-01      8.833716e-03
       17725      3.200000e-02      8.665762e-01      8.833343e-03
       17726      1.280000e-01      8.665346e-01      8.832943e-03
       17727      1.280000e-01      8.664929e-01      8.832543e-03
       17728      3.200000e-02      8.664458e-01      8.832170e-03
       17729      2.880000e-01      8.664132e-01      8.831732e-03
       17730      3.200000e-02      8.663662e-01      8.831359e-03
       17731      1.568000e+00      8.664057e-01      8.830950e-03
       17732      1.152000e+00      8.664218e-01      8.830466e-03
       17733      3.200000e-02      8.663748e-01      8.830094e-03
       17734      0.000000e+00      8.663259e-01      8.829731e-03
       17735      2.048000e+00      8.663926e-01      8.829485e-03
       17736      3.872000e+00      8.665620e-01      8.830613e-03
       17737      2.592000e+00      8.666593e-01      8.830651e-03
       17738      2.048000e+00      8.667259e-01      8.830404e-03
       17739      0.000000e+00      8.666770e-01      8.830042e-03
       17740      8.000000e-01      8.666733e-01      8.829545e-03
       17741      2.880000e-01      8.666407e-01      8.829107e-03
       17742      8.000000e-01      8.666369e-01      8.828610e-03
       17743      8.000000e-01      8.666332e-01      8.828114e-03
       17744      8.000000e-01      8.666294e-01      8.827617e-03
       17745      2.048000e+00      8.666960e-01      8.827370e-03
       17746      1.568000e+00      8.667355e-01      8.826961e-03
       17747      1.280000e-01      8.666939e-01      8.826562e-03
       17748      1.152000e+00      8.667099e-01      8.826079e-03
       17749      3.200000e-02      8.666629e-01      8.825707e-03
       17750      5.120000e-01      8.666429e-01      8.825233e-03
       17751      2.880000e-01      8.666103e-01      8.824796e-03
       17752      2.880000e-01      8.665777e-01      8.824359e-03
       17753      8.000000e-01      8.665740e-01      8.823863e-03
       17754      5.120000e-01      8.665540e-01      8.823388e-03
       17755      3.200000e-02      8.665070e-01      8.823017e-03
       17756      3.200000e-02      8.664600e-01      8.822645e-03
       17757      3.200000e-02      8.664130e-01      8.822273e-03
       17758      5.120000e-01      8.663931e-01      8.821799e-03
       17759      2.592000e+00      8.664902e-01      8.821837e-03
       17760      1.280000e-01      8.664486e-01      8.821439e-03
       17761      1.280000e-01      8.664071e-01      8.821040e-03
       17762      1.280000e-01      8.663655e-01      8.820641e-03
       17763      5.120000e-01      8.663455e-01      8.820167e-03
       17764      5.120000e-01      8.663256e-01      8.819693e-03
       17765      2.880000e-01      8.662930e-01      8.819257e-03
       17766      1.152000e+00      8.663091e-01      8.818775e-03
       17767      1.280000e-01      8.662676e-01      8.818377e-03
       17768      3.200000e-02      8.662206e-01      8.818005e-03
       17769      1.152000e+00      8.662367e-01      8.817524e-03
       17770      3.200000e+00      8.663680e-01      8.818006e-03
       17771      1.568000e+00      8.664075e-01      8.817598e-03
       17772      3.200000e-02      8.663606e-01      8.817227e-03
       17773      1.280000e-01      8.663190e-01      8.816828e-03
       17774      1.280000e-01      8.662775e-01      8.816430e-03
       17775      2.048000e+00      8.663440e-01      8.816185e-03
       17776      8.000000e-01      8.663402e-01      8.815690e-03
       17777      1.280000e-01      8.662987e-01      8.815292e-03
       17778      3.200000e-02      8.662518e-01      8.814921e-03
       17779      5.120000e-01      8.662318e-01      8.814447e-03
       17780      1.280000e-01      8.661903e-01      8.814049e-03
       17781      1.568000e+00      8.662298e-01      8.813642e-03
       17782      2.592000e+00      8.663268e-01      8.813681e-03
       17783      3.872000e+00      8.664959e-01      8.814806e-03
       17784      5.408000e+00      8.667512e-01      8.818008e-03
       17785      3.872000e+00      8.669202e-01      8.819131e-03
       17786      8.000000e-01      8.669165e-01      8.818636e-03
       17787      2.048000e+00      8.669829e-01      8.818390e-03
       17788      1.152000e+00      8.669989e-01      8.817909e-03
       17789      2.048000e+00      8.670653e-01      8.817663e-03
       17790      2.880000e-01      8.670327e-01      8.817228e-03
       17791      2.880000e-01      8.670002e-01      8.816792e-03
       17792      2.048000e+00      8.670665e-01      8.816547e-03
       17793      2.592000e+00      8.671635e-01      8.816584e-03
       17794      0.000000e+00      8.671148e-01      8.816223e-03
       17795      5.120000e-01      8.670948e-01      8.815751e-03
       17796      8.000000e-01      8.670910e-01      8.815256e-03
       17797      8.000000e-01      8.670873e-01      8.814761e-03
       17798      0.000000e+00      8.670385e-01      8.814401e-03
       17799      2.048000e+00      8.671049e-01      8.814155e-03
       17800      3.200000e-02      8.670580e-01      8.813785e-03
       17801      1.280000e-01      8.670165e-01      8.813388e-03
       17802      1.280000e-01      8.669749e-01      8.812990e-03
       17803      3.200000e-02      8.669280e-01      8.812620e-03
       17804      1.280000e-01      8.668865e-01      8.812223e-03
       17805      1.152000e+00      8.669026e-01      8.811742e-03
       17806      2.592000e+00      8.669994e-01      8.811780e-03
       17807      3.200000e-02      8.669525e-01      8.811410e-03
       17808      8.000000e-01      8.669488e-01      8.810916e-03
       17809      2.592000e+00      8.670457e-01      8.810954e-03
       17810      2.592000e+00      8.671425e-01      8.810991e-03
       17811      5.120000e-01      8.671226e-01      8.810519e-03
       17812      3.200000e-02      8.670757e-01      8.810149e-03
       17813      8.000000e-01      8.670719e-01      8.809656e-03
       17814      1.280000e-01      8.670304e-01      8.809259e-03
       17815      3.200000e-02      8.669836e-01      8.808889e-03
       17816      1.152000e+00      8.669996e-01      8.808409e-03
       17817      1.568000e+00      8.670389e-01      8.808002e-03
       17818      1.568000e+00      8.670782e-01      8.807596e-03
       17819      8.000000e-01      8.670745e-01      8.807103e-03
       17820      2.048000e+00      8.671407e-01      8.806858e-03
       17821      2.880000e-01      8.671082e-01      8.806423e-03
       17822      1.152000e+00      8.671242e-01      8.805944e-03
       17823      1.280000e-01      8.670828e-01      8.805547e-03
       17824      1.280000e-01      8.670413e-01      8.805151e-03
       17825      1.280000e-01      8.669998e-01      8.804755e-03
       17826      1.568000e+00      8.670392e-01      8.804348e-03
       17827      3.872000e+00      8.672077e-01      8.805468e-03
       17828      3.872000e+00      8.673763e-01      8.806587e-03
       17829      3.200000e+00      8.675071e-01      8.807065e-03
       17830      3.200000e-02      8.674602e-01      8.806696e-03
       17831      2.880000e-01      8.674277e-01      8.806262e-03
       17832      1.152000e+00      8.674437e-01      8.805782e-03
       17833      1.152000e+00      8.674597e-01      8.805303e-03
       17834      1.568000e+00      8.674989e-01      8.804897e-03
       17835      5.120000e-01      8.674790e-01      8.804426e-03
       17836      3.200000e-02      8.674322e-01      8.804057e-03
       17837      5.120000e-01      8.674122e-01      8.803586e-03
       17838      2.880000e-01      8.673798e-01      8.803152e-03
       17839      2.880000e-01      8.673473e-01      8.802718e-03
       17840      1.152000e+00      8.673632e-01      8.802239e-03
       17841      5.120000e-01      8.673433e-01      8.801769e-03
       17842      1.280000e-01      8.673019e-01      8.801373e-03
       17843      5.120000e-01      8.672820e-01      8.800902e-03
       17844      2.880000e-01      8.672495e-01      8.800469e-03
       17845      0.000000e+00      8.672009e-01      8.800110e-03
       17846      0.000000e+00      8.671523e-01      8.799751e-03
       17847      2.880000e-01      8.671199e-01      8.799318e-03
       17848      0.000000e+00      8.670713e-01      8.798959e-03
       17849      2.880000e-01      8.670388e-01      8.798526e-03
       17850      2.880000e-01      8.670064e-01      8.798092e-03
       17851      5.120000e-01      8.669865e-01      8.797622e-03
       17852      2.048000e+00      8.670527e-01      8.797378e-03
       17853      3.872000e+00      8.672210e-01      8.798495e-03
       17854      2.048000e+00      8.672871e-01      8.798251e-03
       17855      2.048000e+00      8.673532e-01      8.798007e-03
       17856      2.880000e-01      8.673208e-01      8.797574e-03
       17857      3.200000e-02      8.672740e-01      8.797206e-03
       17858      1.152000e+00      8.672900e-01      8.796727e-03
       17859      3.200000e-02      8.672432e-01      8.796359e-03
       17860      5.120000e-01      8.672233e-01      8.795889e-03
       17861      2.880000e-01      8.671909e-01      8.795456e-03
       17862      3.200000e-02      8.671441e-01      8.795088e-03
       17863      3.200000e-02      8.670974e-01      8.794720e-03
       17864      2.880000e-01      8.670649e-01      8.794288e-03
       17865      5.120000e-01      8.670451e-01      8.793818e-03
       17866      2.880000e-01      8.670126e-01      8.793385e-03
       17867      2.048000e+00      8.670787e-01      8.793142e-03
       17868      3.200000e-02      8.670320e-01      8.792774e-03
       17869      3.200000e-02      8.669853e-01      8.792406e-03
       17870      3.200000e-02      8.669386e-01      8.792038e-03
       17871      3.200000e-02      8.668918e-01      8.791670e-03
       17872      2.880000e-01      8.668594e-01      8.791238e-03
       17873      8.000000e-01      8.668557e-01      8.790747e-03
       17874      1.280000e-01      8.668144e-01      8.790352e-03
       17875      1.152000e+00      8.668303e-01      8.789875e-03
       17876      1.568000e+00      8.668695e-01      8.789471e-03
       17877      2.048000e+00      8.669356e-01      8.789227e-03
       17878      2.048000e+00      8.670017e-01      8.788984e-03
       17879      1.152000e+00      8.670176e-01      8.788507e-03
       17880      0.000000e+00      8.669691e-01      8.788149e-03
       17881      5.120000e-01      8.669493e-01      8.787680e-03
       17882      2.048000e+00      8.670153e-01      8.787437e-03
       17883      1.152000e+00      8.670313e-01      8.786960e-03
       17884      1.280000e-01      8.669899e-01      8.786566e-03
       17885      1.280000e-01      8.669486e-01      8.786172e-03
       17886      8.000000e-01      8.669449e-01      8.785681e-03
       17887      1.280000e-01      8.669036e-01      8.785287e-03
       17888      2.880000e-01      8.668712e-01      8.784856e-03
       17889      1.152000e+00      8.668871e-01      8.784379e-03
       17890      1.280000e-01      8.668458e-01      8.783985e-03
       17891      3.200000e-02      8.667992e-01      8.783618e-03
       17892      1.280000e-01      8.667579e-01      8.783224e-03
       17893      1.152000e+00      8.667738e-01      8.782748e-03
       17894      2.592000e+00      8.668702e-01      8.782786e-03
       17895      1.568000e+00      8.669094e-01      8.782383e-03
       17896      2.048000e+00      8.669754e-01      8.782140e-03
       17897      5.120000e-01      8.669556e-01      8.781672e-03
       17898      2.880000e-01      8.669232e-01      8.781241e-03
       17899      0.000000e+00      8.668748e-01      8.780883e-03
       17900      2.880000e-01      8.668425e-01      8.780452e-03
       17901      2.880000e-01      8.668101e-01      8.780022e-03
       17902      3.200000e-02      8.667635e-01      8.779655e-03
       17903      1.280000e-01      8.667222e-01      8.779261e-03
       17904      3.200000e-02      8.666756e-01      8.778895e-03
       17905      2.880000e-01      8.666433e-01      8.778464e-03
       17906      3.200000e+00      8.667736e-01      8.778941e-03
       17907      5.408000e+00      8.670272e-01      8.782113e-03
       17908      1.152000e+00      8.670431e-01      8.781637e-03
       17909      3.200000e-02      8.669965e-01      8.781270e-03
       17910      8.000000e-01      8.669927e-01      8.780781e-03
       17911      5.120000e-01      8.669729e-01      8.780313e-03
       17912      8.000000e-01      8.669692e-01      8.779824e-03
       17913      2.880000e-01      8.669369e-01      8.779393e-03
       17914      8.000000e-01      8.669331e-01      8.778904e-03
       17915      2.880000e-01      8.669008e-01      8.778473e-03
       17916      1.568000e+00      8.669399e-01      8.778070e-03
       17917      1.280000e-01      8.668987e-01      8.777677e-03
       17918      5.120000e-01      8.668789e-01      8.777210e-03
       17919      1.152000e+00      8.668948e-01      8.776734e-03
       17920      0.000000e+00      8.668464e-01      8.776378e-03
       17921      5.120000e-01      8.668266e-01      8.775911e-03
       17922      1.280000e-01      8.667854e-01      8.775518e-03
       17923      5.120000e-01      8.667656e-01      8.775050e-03
       17924      2.880000e-01      8.667333e-01      8.774620e-03
       17925      2.880000e-01      8.667010e-01      8.774190e-03
       17926      3.200000e-02      8.666545e-01      8.773824e-03
       17927      1.280000e-01      8.666133e-01      8.773432e-03
       17928      1.280000e-01      8.665721e-01      8.773039e-03
       17929      5.120000e-01      8.665523e-01      8.772572e-03
       17930      5.120000e-01      8.665325e-01      8.772105e-03
       17931      8.000000e-01      8.665288e-01      8.771616e-03
       17932      3.200000e-02      8.664823e-01      8.771251e-03
       17933      0.000000e+00      8.664339e-01      8.770895e-03
       17934      5.120000e-01      8.664142e-01      8.770428e-03
       17935      1.152000e+00      8.664301e-01      8.769953e-03
       17936      5.120000e-01      8.664103e-01      8.769487e-03
       17937      8.000000e-01      8.664066e-01      8.768999e-03
       17938      5.120000e-01      8.663869e-01      8.768532e-03
       17939      1.280000e-01      8.663457e-01      8.768140e-03
       17940      1.280000e-01      8.663046e-01      8.767748e-03
       17941      1.280000e-01      8.662634e-01      8.767355e-03
       17942      3.200000e-02      8.662169e-01      8.766990e-03
       17943      5.120000e-01      8.661972e-01      8.766524e-03
       17944      0.000000e+00      8.661489e-01      8.766168e-03
       17945      8.000000e-01      8.661452e-01      8.765680e-03
       17946      1.152000e+00      8.661612e-01      8.765206e-03
       17947      2.880000e-01      8.661289e-01      8.764777e-03
       17948      1.280000e-01      8.660878e-01      8.764385e-03
       17949      0.000000e+00      8.660396e-01      8.764030e-03
       17950      0.000000e+00      8.659913e-01      8.763674e-03
       17951      3.200000e-02      8.659448e-01      8.763309e-03
       17952      0.000000e+00      8.658966e-01      8.762954e-03
       17953      1.280000e-01      8.658555e-01      8.762562e-03
       17954      2.880000e-01      8.658233e-01      8.762133e-03
       17955      5.120000e-01      8.658036e-01      8.761667e-03
       17956      3.200000e-02      8.657572e-01      8.761303e-03
       17957      3.200000e-02      8.657108e-01      8.760938e-03
       17958      1.280000e-01      8.656697e-01      8.760546e-03
       17959      3.200000e-02      8.656233e-01      8.760181e-03
       17960      5.120000e-01      8.656036e-01      8.759716e-03
       17961      1.152000e+00      8.656195e-01      8.759243e-03
       17962      3.200000e-02      8.655731e-01      8.758878e-03
       17963      2.880000e-01      8.655409e-01      8.758449e-03
       17964      1.568000e+00      8.655800e-01      8.758049e-03
       17965      0.000000e+00      8.655319e-01      8.757694e-03
       17966      2.880000e-01      8.654997e-01      8.757266e-03
       17967      5.120000e-01      8.654800e-01      8.756800e-03
       17968      1.280000e-01      8.654390e-01      8.756409e-03
       17969      1.280000e-01      8.653980e-01      8.756018e-03
       17970      5.120000e-01      8.653783e-01      8.755553e-03
       17971      1.280000e-01      8.653373e-01      8.755162e-03
       17972      0.000000e+00      8.652891e-01      8.754807e-03
       17973      8.000000e-01      8.652855e-01      8.754321e-03
       17974      0.000000e+00      8.652373e-01      8.753966e-03
       17975      0.000000e+00      8.651892e-01      8.753611e-03
       17976      5.120000e-01      8.651696e-01      8.753146e-03
       17977      3.200000e-02      8.651232e-01      8.752782e-03
       17978      2.880000e-01      8.650911e-01      8.752354e-03
       17979      2.880000e-01      8.650590e-01      8.751926e-03
       17980      5.120000e-01      8.650394e-01      8.751461e-03
       17981      1.280000e-01      8.649984e-01      8.751071e-03
       17982      3.200000e-02      8.649521e-01      8.750707e-03
       17983      0.000000e+00      8.649040e-01      8.750352e-03
       17984      0.000000e+00      8.648559e-01      8.749998e-03
       17985      3.200000e-02      8.648096e-01      8.749634e-03
       17986      2.048000e+00      8.648753e-01      8.749395e-03
       17987      2.048000e+00      8.649411e-01      8.749155e-03
       17988      3.200000e-02      8.648948e-01      8.748792e-03
       17989      3.200000e-02      8.648485e-01      8.748428e-03
       17990      3.200000e-02      8.648022e-01      8.748064e-03
       17991      1.152000e+00      8.648182e-01      8.747592e-03
       17992      1.568000e+00      8.648573e-01      8.747193e-03
       17993      2.880000e-01      8.648252e-01      8.746766e-03
       17994      0.000000e+00      8.647771e-01      8.746412e-03
       17995      2.880000e-01      8.647451e-01      8.745985e-03
       17996      8.000000e-01      8.647415e-01      8.745499e-03
       17997      1.152000e+00      8.647575e-01      8.745028e-03
       17998      2.592000e+00      8.648534e-01      8.745069e-03
       17999      1.568000e+00      8.648925e-01      8.744670e-03
       18000      1.568000e+00      8.649316e-01      8.744272e-03
       18001      1.280000e-01      8.648906e-01      8.743882e-03
       18002      1.280000e-01      8.648497e-01      8.743492e-03
       18003      1.280000e-01      8.648088e-01      8.743102e-03
       18004      3.200000e-02      8.647625e-01      8.742739e-03
       18005      2.880000e-01      8.647305e-01      8.742312e-03
       18006      3.200000e-02      8.646842e-01      8.741948e-03
       18007      3.200000e-02      8.646380e-01      8.741585e-03
       18008      3.200000e-02      8.645917e-01      8.741222e-03
       18009      5.120000e-01      8.645722e-01      8.740759e-03
       18010      1.568000e+00      8.646112e-01      8.740361e-03
       18011      4.608000e+00      8.648191e-01      8.742346e-03
       18012      4.608000e+00      8.650269e-01      8.744330e-03
       18013      3.200000e+00      8.651565e-01      8.744806e-03
       18014      1.152000e+00      8.651724e-01      8.744335e-03
       18015      1.152000e+00      8.651883e-01      8.743864e-03
       18016      1.280000e-01      8.651474e-01      8.743474e-03
       18017      3.200000e-02      8.651012e-01      8.743111e-03
       18018      3.200000e-02      8.650549e-01      8.742748e-03
       18019      3.200000e-02      8.650087e-01      8.742385e-03
       18020      2.880000e-01      8.649767e-01      8.741959e-03
       18021      1.152000e+00      8.649926e-01      8.741488e-03
       18022      1.280000e-01      8.649517e-01      8.741099e-03
       18023      1.280000e-01      8.649108e-01      8.740710e-03
       18024      0.000000e+00      8.648628e-01      8.740356e-03
       18025      1.280000e-01      8.648220e-01      8.739967e-03
       18026      2.880000e-01      8.647900e-01      8.739541e-03
       18027      8.000000e-01      8.647864e-01      8.739057e-03
       18028      3.200000e+00      8.649159e-01      8.739532e-03
       18029      1.280000e-01      8.648750e-01      8.739143e-03
       18030      8.000000e-01      8.648714e-01      8.738659e-03
       18031      0.000000e+00      8.648235e-01      8.738306e-03
       18032      5.120000e-01      8.648039e-01      8.737843e-03
       18033      4.608000e+00      8.650115e-01      8.739824e-03
       18034      2.048000e+00      8.650771e-01      8.739585e-03
       18035      1.152000e+00      8.650930e-01      8.739115e-03
       18036      1.280000e-01      8.650521e-01      8.738726e-03
       18037      8.000000e-01      8.650485e-01      8.738242e-03
       18038      1.568000e+00      8.650875e-01      8.737845e-03
       18039      1.152000e+00      8.651034e-01      8.737375e-03
       18040      2.048000e+00      8.651690e-01      8.737137e-03
       18041      1.152000e+00      8.651849e-01      8.736667e-03
       18042      3.200000e-02      8.651387e-01      8.736305e-03
       18043      3.200000e-02      8.650925e-01      8.735942e-03
       18044      3.200000e-02      8.650463e-01      8.735580e-03
       18045      0.000000e+00      8.649984e-01      8.735228e-03
       18046      3.200000e-02      8.649522e-01      8.734866e-03
       18047      3.200000e-02      8.649061e-01      8.734504e-03
       18048      8.000000e-01      8.649025e-01      8.734020e-03
       18049      1.152000e+00      8.649184e-01      8.733551e-03
       18050      2.880000e-01      8.648864e-01      8.733126e-03
       18051      5.120000e-01      8.648669e-01      8.732664e-03
       18052      8.000000e-01      8.648633e-01      8.732181e-03
       18053      1.568000e+00      8.649022e-01      8.731784e-03
       18054      2.592000e+00      8.649979e-01      8.731824e-03
       18055      2.048000e+00      8.650634e-01      8.731586e-03
