#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3742     1.18786     1.19933  0.00122698
        3743     1.22762     1.19934  0.00122667
        3744     1.26046     1.19935  0.00122645
        3745     1.27815     1.19938   0.0012263
        3746     1.28306      1.1994  0.00122618
        3747     1.28368     1.19942  0.00122606
        3748     1.28712     1.19944  0.00122596
        3749     1.29517     1.19947   0.0012259
        3750     1.30298      1.1995  0.00122588
        3751      1.3007     1.19952  0.00122585
        3752     1.28209     1.19955  0.00122572
        3753     1.24951     1.19956  0.00122547
        3754     1.20965     1.19956  0.00122514
        3755     1.17042     1.19955  0.00122484
        3756     1.14224     1.19954  0.00122461
        3757     1.13425     1.19952  0.00122441
        3758     1.14711     1.19951  0.00122416
        3759     1.17308      1.1995  0.00122385
        3760     1.20177      1.1995  0.00122353
        3761      1.2245     1.19951  0.00122322
        3762      1.2357     1.19952  0.00122293
        3763     1.23278     1.19953  0.00122264
        3764     1.21638     1.19953  0.00122233
        3765     1.19058     1.19953    0.001222
        3766     1.16322     1.19952  0.00122172
        3767     1.14547      1.1995  0.00122148
        3768     1.14711     1.19949  0.00122123
        3769     1.16974     1.19948  0.00122093
        3770     1.20476     1.19948  0.00122061
        3771     1.23757     1.19949  0.00122033
        3772     1.25518     1.19951  0.00122009
        3773     1.25342     1.19952  0.00121985
        3774      1.2392     1.19953  0.00121958
        3775      1.2248     1.19954  0.00121927
        3776     1.21709     1.19955  0.00121896
        3777     1.21189     1.19955  0.00121864
        3778     1.19857     1.19955  0.00121832
        3779     1.17041     1.19954  0.00121802
        3780     1.13171     1.19952  0.00121783
        3781     1.09637      1.1995  0.00121781
        3782     1.07988     1.19946   0.0012179
        3783     1.09059     1.19943  0.00121792
        3784     1.12625     1.19942  0.00121775
        3785      1.1756     1.19941  0.00121744
        3786     1.22168     1.19941  0.00121714
        3787     1.24734     1.19943  0.00121688
        3788      1.2432     1.19944  0.00121662
        3789     1.21284     1.19944   0.0012163
        3790     1.17034     1.19944    0.001216
        3791     1.13339     1.19942  0.00121581
        3792     1.11619      1.1994  0.00121568
        3793       1.124     1.19938  0.00121553
        3794     1.15214     1.19936  0.00121527
        3795     1.19078     1.19936  0.00121495
        3796     1.23093     1.19937  0.00121466
        3797     1.26632     1.19939  0.00121447
        3798     1.29292     1.19941   0.0012144
        3799     1.30786     1.19944  0.00121441
        3800     1.30802     1.19947  0.00121443
        3801     1.28977     1.19949  0.00121434
        3802     1.25133     1.19951   0.0012141
        3803     1.19713     1.19951  0.00121378
        3804     1.14215     1.19949  0.00121356
        3805     1.10988     1.19947  0.00121346
        3806     1.11733     1.19945  0.00121334
        3807     1.15958     1.19943  0.00121306
        3808     1.21477     1.19944  0.00121275
        3809     1.26058     1.19945  0.00121254
        3810      1.2829     1.19948  0.00121242
        3811     1.27766      1.1995  0.00121228
        3812      1.2501     1.19951  0.00121203
        3813     1.21107     1.19951  0.00121172
        3814     1.17084     1.19951  0.00121142
        3815      1.1362     1.19949  0.00121122
        3816     1.11232     1.19947  0.00121112
        3817     1.10327     1.19944  0.00121106
        3818     1.11149     1.19942  0.00121096
        3819     1.13801      1.1994  0.00121075
        3820     1.18027      1.1994  0.00121045
        3821     1.22686      1.1994  0.00121015
        3822     1.26007     1.19942  0.00120994
        3823     1.26923     1.19944  0.00120976
        3824     1.25841     1.19945  0.00120954
        3825     1.24155     1.19947  0.00120927
        3826     1.23046     1.19947  0.00120899
        3827     1.22606     1.19948  0.00120869
        3828     1.22136     1.19949  0.00120839
        3829     1.20957     1.19949  0.00120807
        3830     1.18761     1.19949  0.00120776
        3831     1.15584     1.19947   0.0012075
        3832      1.1192     1.19945  0.00120737
        3833     1.09007     1.19942  0.00120739
        3834     1.08537     1.19939  0.00120744
        3835     1.11264     1.19937  0.00120734
        3836     1.15895     1.19936  0.00120707
        3837     1.20166     1.19936  0.00120676
        3838     1.22634     1.19937  0.00120646
        3839     1.23088     1.19938  0.00120618
        3840     1.22142     1.19938  0.00120588
        3841     1.20796     1.19939  0.00120556
        3842      1.1992     1.19939  0.00120525
        3843     1.19948     1.19939  0.00120494
        3844     1.20982     1.19939  0.00120463
        3845       1.228      1.1994  0.00120434
        3846     1.24773     1.19941  0.00120409
        3847     1.26146     1.19942  0.00120388
        3848     1.26612     1.19944  0.00120369
        3849      1.2661     1.19946  0.00120351
        3850     1.26665     1.19948  0.00120332
        3851      1.2658     1.19949  0.00120313
        3852     1.25819     1.19951  0.00120292
        3853     1.24163     1.19952  0.00120265
        3854     1.21832     1.19952  0.00120235
        3855     1.19242     1.19952  0.00120204
        3856     1.16676     1.19951  0.00120176
        3857     1.14255      1.1995  0.00120154
        3858     1.12089     1.19948   0.0012014
        3859     1.10288     1.19945  0.00120135
        3860     1.08848     1.19943  0.00120138
        3861     1.07621     1.19939  0.00120149
        3862     1.06485     1.19936  0.00120169
        3863     1.05586     1.19932  0.00120195
        3864     1.05338     1.19928  0.00120223
        3865     1.06159     1.19925  0.00120245
        3866     1.08161     1.19922  0.00120252
        3867     1.11044     1.19919  0.00120243
        3868     1.14229     1.19918  0.00120221
        3869     1.17206     1.19917  0.00120192
        3870     1.19998     1.19917  0.00120161
        3871     1.23398     1.19918  0.00120133
        3872     1.27984      1.1992   0.0012012
        3873     1.32549     1.19924  0.00120134
        3874     1.34869     1.19927  0.00120164
        3875     1.33799     1.19931  0.00120187
        3876     1.29848     1.19934  0.00120183
        3877     1.24655     1.19935  0.00120158
        3878     1.20307     1.19935  0.00120127
        3879     1.18333     1.19934  0.00120097
        3880     1.18803     1.19934  0.00120066
        3881     1.20711     1.19934  0.00120036
        3882     1.22902     1.19935  0.00120007
        3883     1.24268     1.19936  0.00119981
        3884     1.23907     1.19937  0.00119955
        3885     1.21842     1.19938  0.00119925
        3886     1.19283     1.19938  0.00119894
        3887     1.17708     1.19937  0.00119865
        3888     1.17733     1.19936  0.00119835
        3889     1.18987     1.19936  0.00119805
        3890     1.20727     1.19936  0.00119774
        3891     1.22307     1.19937  0.00119745
        3892     1.23262     1.19938  0.00119717
        3893     1.23287     1.19939  0.00119689
        3894     1.22367     1.19939   0.0011966
        3895      1.2087      1.1994   0.0011963
        3896     1.19264     1.19939  0.00119599
        3897     1.17895     1.19939   0.0011957
        3898       1.172     1.19938  0.00119541
        3899     1.17512     1.19938  0.00119512
        3900     1.18299     1.19937  0.00119482
        3901      1.1842     1.19937  0.00119452
        3902     1.17313     1.19936  0.00119424
        3903     1.15376     1.19935  0.00119399
        3904     1.13494     1.19933  0.00119379
        3905     1.12666     1.19931  0.00119363
        3906     1.13719      1.1993  0.00119343
        3907     1.16743     1.19929  0.00119316
        3908     1.20825     1.19929  0.00119285
        3909     1.24589      1.1993  0.00119261
        3910     1.27022     1.19932  0.00119244
        3911     1.27929     1.19934  0.00119231
        3912     1.27752     1.19936  0.00119217
        3913     1.27044     1.19938  0.00119201
        3914     1.26162      1.1994  0.00119181
        3915     1.25227     1.19941  0.00119158
        3916     1.24111     1.19942  0.00119132
        3917     1.22595     1.19943  0.00119104
        3918     1.20657     1.19943  0.00119074
        3919      1.1855     1.19943  0.00119044
        3920     1.16795     1.19942  0.00119016
        3921     1.16133     1.19941   0.0011899
        3922      1.1717      1.1994  0.00118962
        3923     1.19819      1.1994  0.00118931
        3924     1.23067     1.19941  0.00118904
        3925     1.25299     1.19942  0.00118881
        3926     1.25029     1.19944  0.00118858
        3927     1.21754     1.19944  0.00118829
        3928     1.16446     1.19943  0.00118802
        3929     1.11111     1.19941  0.00118793
        3930     1.07568     1.19938  0.00118804
        3931     1.06481     1.19934  0.00118823
        3932     1.07561     1.19931  0.00118835
        3933     1.10578     1.19929  0.00118828
        3934     1.15336     1.19928  0.00118804
        3935     1.20788     1.19928  0.00118774
        3936     1.25306     1.19929  0.00118751
        3937      1.2769     1.19931  0.00118738
        3938     1.27649     1.19933  0.00118724
        3939      1.2577     1.19935  0.00118703
        3940      1.2318     1.19935  0.00118676
        3941     1.20998     1.19936  0.00118646
        3942     1.19901     1.19936  0.00118616
        3943     1.19994     1.19936  0.00118586
        3944     1.20918     1.19936  0.00118556
        3945     1.22123     1.19937  0.00118527
        3946     1.23221     1.19937    0.001185
        3947     1.24047     1.19938  0.00118474
        3948     1.24374      1.1994   0.0011845
        3949     1.23906     1.19941  0.00118424
        3950       1.227     1.19941  0.00118396
        3951     1.21437     1.19942  0.00118367
        3952     1.20853     1.19942  0.00118337
        3953     1.20905     1.19942  0.00118307
        3954     1.20789     1.19942  0.00118278
        3955     1.19753     1.19942  0.00118248
        3956     1.17786     1.19942  0.00118219
        3957     1.15546     1.19941  0.00118194
        3958     1.13853     1.19939  0.00118175
        3959     1.13258     1.19937  0.00118157
        3960      1.1389     1.19936  0.00118137
        3961     1.15504     1.19935  0.00118112
