#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
         736     10.0953      9.6646   0.0181715
         737     10.1212     9.66522   0.0181574
         738     10.1165     9.66583   0.0181431
         739     10.1164     9.66644   0.0181288
         740     10.1417     9.66708   0.0181157
         741     10.1978      9.6678   0.0181054
         742     10.2486     9.66858   0.0180979
         743     10.2252     9.66933    0.018089
         744     10.1113     9.66992   0.0180745
         745     9.92634     9.67027   0.0180535
         746     9.73367     9.67035   0.0180295
         747     9.56693     9.67022   0.0180059
         748     9.43108      9.6699   0.0179847
         749     9.31595     9.66942   0.0179668
         750     9.23304     9.66884   0.0179523
         751     9.20676     9.66823   0.0179389
         752     9.23987     9.66766   0.0179241
         753      9.3519     9.66724   0.0179052
         754     9.50172     9.66702   0.0178828
         755     9.65011       9.667   0.0178592
         756     9.74619      9.6671   0.0178358
         757      9.7524     9.66721   0.0178126
         758     9.68504     9.66724   0.0177892
         759     9.58367     9.66713   0.0177661
         760     9.48732     9.66689   0.0177443
         761     9.43231     9.66658   0.0177236
         762     9.41831     9.66626   0.0177034
         763     9.42979     9.66595   0.0176829
         764     9.45165     9.66567   0.0176619
         765     9.48736     9.66543   0.0176404
         766     9.57296     9.66531   0.0176178
         767     9.68943     9.66534   0.0175948
         768     9.78285      9.6655   0.0175726
         769      9.8256      9.6657    0.017551
         770     9.79307     9.66587    0.017529
         771     9.69456     9.66591   0.0175063
         772     9.51979     9.66572   0.0174846
         773      9.3156     9.66526   0.0174679
         774     9.12743     9.66457   0.0174591
         775     9.01978     9.66374   0.0174564
         776     9.00136     9.66288   0.0174548
         777     9.09978     9.66216   0.0174473
         778     9.26866     9.66165   0.0174322
         779     9.46146      9.6614   0.0174117
         780     9.68731     9.66143   0.0173895
         781     9.95425      9.6618   0.0173712
         782     10.1818     9.66247   0.0173617
         783     10.2984     9.66328   0.0173585
         784     10.2621     9.66405   0.0173532
         785     10.1135     9.66462   0.0173405
         786     9.92984     9.66496   0.0173218
         787     9.78903     9.66511   0.0173005
         788     9.75942     9.66523   0.0172789
         789     9.84248     9.66546   0.0172585
         790     10.0078     9.66589   0.0172421
         791     10.1512      9.6665   0.0172312
         792      10.186     9.66716   0.0172219
         793     10.0654     9.66766   0.0172075
         794     9.84788     9.66789   0.0171874
         795      9.6171     9.66783   0.0171659
         796     9.40374     9.66749   0.0171475
         797     9.24634     9.66697   0.0171341
         798      9.1521     9.66632   0.0171248
         799      9.1288     9.66565   0.0171166
         800     9.17631     9.66504   0.0171061
         801     9.28343     9.66456   0.0170914
         802     9.43247     9.66427   0.0170725
         803     9.61786     9.66421   0.0170513
         804     9.79757     9.66438   0.0170309
         805     9.91889     9.66469   0.0170127
         806     9.90557     9.66499   0.0169942
         807     9.77736     9.66513   0.0169738
         808     9.64073      9.6651   0.0169528
         809     9.57853       9.665   0.0169322
         810     9.61423     9.66493   0.0169114
         811      9.7346     9.66502   0.0168907
         812     9.86855     9.66527   0.0168718
         813     9.89968     9.66556   0.0168535
         814     9.78584     9.66571   0.0168334
         815     9.59582     9.66562    0.016813
         816      9.4514     9.66536   0.0167945
         817      9.4038     9.66504    0.016777
         818      9.4338     9.66475   0.0167588
         819     9.50734     9.66456   0.0167395
         820     9.57796     9.66446   0.0167194
         821     9.61422      9.6644   0.0166991
         822      9.5741     9.66429   0.0166792
         823     9.48503     9.66407   0.0166603
         824     9.42345     9.66378   0.0166427
         825     9.45062     9.66352   0.0166245
         826     9.56493      9.6634   0.0166048
         827     9.72555     9.66347   0.0165849
         828     9.84685     9.66369   0.0165663
         829     9.91362       9.664   0.0165491
         830     9.93157     9.66432   0.0165323
         831     9.93257     9.66464   0.0165156
         832     9.93875     9.66497    0.016499
         833     9.95246     9.66532   0.0164828
         834     9.97513     9.66569   0.0164672
         835     9.97799     9.66606   0.0164517
         836     9.93064     9.66638   0.0164351
         837     9.81905     9.66656   0.0164165
         838     9.64549     9.66653   0.0163969
         839     9.45008     9.66628   0.0163794
         840     9.29577     9.66584   0.0163658
         841     9.23711     9.66533   0.0163543
         842     9.28316     9.66487   0.0163412
         843     9.39681     9.66455   0.0163249
         844     9.52091     9.66438   0.0163064
         845      9.5904      9.6643   0.0162874
         846     9.60616     9.66423   0.0162683
         847     9.61614     9.66417   0.0162492
         848     9.66252     9.66417     0.01623
         849     9.73393     9.66425   0.0162111
         850     9.81623     9.66443    0.016193
         851     9.87734     9.66468   0.0161759
         852     9.89558     9.66495   0.0161592
         853     9.84534     9.66516   0.0161416
         854     9.73436     9.66524   0.0161229
         855     9.61632     9.66519   0.0161042
         856     9.54256     9.66504    0.016086
         857     9.53579     9.66489   0.0160679
         858     9.58774      9.6648   0.0160495
         859     9.66714     9.66481   0.0160308
         860     9.76549     9.66492   0.0160126
         861     9.86406     9.66515   0.0159956
         862     9.94618     9.66548   0.0159804
         863     9.95908     9.66582   0.0159655
         864     9.86973     9.66606   0.0159488
         865     9.69524     9.66609   0.0159304
         866     9.48969     9.66589   0.0159133
         867     9.32227     9.66549   0.0158999
         868     9.24273       9.665    0.015889
         869     9.23363     9.66451   0.0158785
         870     9.26791     9.66405   0.0158668
         871     9.30012     9.66363   0.0158541
         872     9.31673     9.66323   0.0158409
         873     9.32039     9.66284   0.0158276
         874     9.34177     9.66247   0.0158137
         875      9.4352     9.66221   0.0157978
         876     9.57415     9.66211   0.0157801
         877      9.7142     9.66217   0.0157622
         878     9.81365     9.66235   0.0157452
         879     9.85928     9.66257   0.0157289
         880     9.88563     9.66282    0.015713
         881     9.91652     9.66311   0.0156978
         882     9.95275     9.66344   0.0156835
         883     9.98765     9.66381     0.01567
         884     10.0011     9.66419   0.0156569
         885      9.9623     9.66453   0.0156429
         886     9.88491     9.66477   0.0156272
         887     9.78042      9.6649   0.0156101
         888     9.67632     9.66492   0.0155925
         889      9.5972     9.66484   0.0155752
         890     9.56398     9.66473   0.0155581
         891     9.58657     9.66464   0.0155409
         892     9.66948     9.66465   0.0155235
         893     9.76537     9.66476   0.0155065
         894     9.82892     9.66494   0.0154902
         895      9.8167     9.66511   0.0154739
         896     9.72494     9.66518   0.0154567
         897     9.58281     9.66509   0.0154398
         898     9.45489     9.66485   0.0154244
         899       9.386     9.66454   0.0154103
         900     9.40455     9.66425   0.0153959
         901     9.50496     9.66408   0.0153798
         902      9.6529     9.66406   0.0153628
         903     9.78716      9.6642   0.0153464
         904      9.8218     9.66437   0.0153304
         905     9.70703     9.66442   0.0153135
         906       9.478     9.66422    0.015298
         907     9.22443     9.66373   0.0152888
         908     9.05569     9.66306   0.0152866
         909     9.01772     9.66235   0.0152863
         910     9.13834     9.66178   0.0152803
         911      9.3644     9.66145   0.0152671
         912     9.59064     9.66137   0.0152505
         913     9.75588     9.66148   0.0152342
         914     9.84928     9.66168   0.0152189
         915     9.86061      9.6619   0.0152038
         916     9.82433     9.66208   0.0151882
         917      9.7632     9.66219   0.0151721
         918     9.71836     9.66225   0.0151557
         919      9.7066      9.6623   0.0151392
