#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1563    -6.67476    -6.65099  0.00214941
        1564    -6.69395    -6.65102  0.00214821
        1565    -6.70373    -6.65105   0.0021471
        1566    -6.69744    -6.65108  0.00214593
        1567    -6.67832     -6.6511  0.00214464
        1568    -6.64811     -6.6511  0.00214327
        1569    -6.61588    -6.65107  0.00214202
        1570    -6.59508    -6.65104  0.00214095
        1571    -6.58964      -6.651  0.00213995
        1572    -6.60642    -6.65097  0.00213877
        1573    -6.62869    -6.65096  0.00213746
        1574    -6.65225    -6.65096   0.0021361
        1575    -6.66981    -6.65097  0.00213478
        1576    -6.68045    -6.65099  0.00213351
        1577    -6.68337    -6.65101  0.00213225
        1578    -6.67773    -6.65103  0.00213097
        1579    -6.66588    -6.65104  0.00212964
        1580    -6.65117    -6.65104  0.00212829
        1581    -6.63562    -6.65103  0.00212697
        1582    -6.63132    -6.65101  0.00212566
        1583    -6.63638      -6.651  0.00212434
        1584    -6.64397      -6.651    0.002123
        1585    -6.64945      -6.651  0.00212166
        1586    -6.64399    -6.65099  0.00212033
        1587    -6.63452    -6.65098  0.00211902
        1588    -6.62882    -6.65097  0.00211773
        1589    -6.63479    -6.65096  0.00211642
        1590    -6.65177    -6.65096  0.00211509
        1591     -6.6684    -6.65097  0.00211379
        1592    -6.68085    -6.65099  0.00211255
        1593    -6.69521    -6.65102   0.0021114
        1594    -6.71011    -6.65105   0.0021104
        1595    -6.73567    -6.65111  0.00210975
        1596    -6.76534    -6.65118  0.00210964
        1597    -6.79141    -6.65127  0.00211014
        1598    -6.79653    -6.65136  0.00211078
        1599    -6.77431    -6.65144  0.00211086
        1600    -6.72916    -6.65148   0.0021101
        1601    -6.67783     -6.6515  0.00210885
        1602    -6.64101    -6.65149  0.00210754
        1603    -6.62731    -6.65148  0.00210628
        1604    -6.62621    -6.65146  0.00210503
        1605    -6.62474    -6.65145  0.00210378
        1606    -6.61941    -6.65143  0.00210256
        1607    -6.60123    -6.65139  0.00210149
        1608    -6.57911    -6.65135  0.00210066
        1609    -6.55627    -6.65129  0.00210019
        1610    -6.54124    -6.65122  0.00209999
        1611    -6.53997    -6.65115  0.00209983
        1612    -6.54544    -6.65109  0.00209955
        1613    -6.55923    -6.65103  0.00209902
        1614     -6.5794    -6.65099  0.00209819
        1615    -6.59364    -6.65095  0.00209719
        1616    -6.60123    -6.65092  0.00209612
        1617    -6.60176    -6.65089  0.00209504
        1618    -6.59517    -6.65086  0.00209403
        1619    -6.59495    -6.65082  0.00209302
        1620    -6.60531    -6.65079  0.00209192
        1621    -6.62673    -6.65078  0.00209068
        1622    -6.64931    -6.65078  0.00208939
        1623    -6.66916    -6.65079  0.00208813
        1624    -6.67666     -6.6508  0.00208691
        1625    -6.67017    -6.65082  0.00208566
        1626    -6.66168    -6.65082  0.00208439
        1627    -6.65314    -6.65082   0.0020831
        1628    -6.65301    -6.65083  0.00208183
        1629    -6.65769    -6.65083  0.00208055
        1630    -6.66822    -6.65084   0.0020793
        1631    -6.68442    -6.65086  0.00207813
        1632    -6.70407    -6.65089  0.00207711
        1633    -6.72105    -6.65094  0.00207628
        1634    -6.72336    -6.65098  0.00207549
        1635    -6.71508    -6.65102  0.00207459
        1636    -6.69688    -6.65105  0.00207351
        1637    -6.67402    -6.65106  0.00207229
        1638    -6.65527    -6.65106  0.00207103
        1639    -6.63956    -6.65106  0.00206977
        1640    -6.62855    -6.65104  0.00206856
        1641     -6.6237    -6.65103  0.00206736
        1642    -6.62335    -6.65101  0.00206617
        1643    -6.63028      -6.651  0.00206496
        1644    -6.64767      -6.651   0.0020637
        1645    -6.66633    -6.65101  0.00206247
        1646    -6.68688    -6.65103  0.00206133
        1647     -6.7028    -6.65106  0.00206032
        1648    -6.70523    -6.65109  0.00205933
        1649    -6.70035    -6.65112   0.0020583
        1650    -6.69173    -6.65115   0.0020572
        1651    -6.68356    -6.65117  0.00205604
        1652    -6.67982    -6.65118  0.00205487
        1653    -6.67124    -6.65119  0.00205367
        1654    -6.66153     -6.6512  0.00205243
        1655    -6.64749     -6.6512  0.00205119
        1656    -6.62163    -6.65118  0.00205003
        1657    -6.59033    -6.65114  0.00204913
        1658    -6.56126    -6.65109  0.00204861
        1659    -6.54301    -6.65103  0.00204841
        1660    -6.54429    -6.65096  0.00204818
        1661    -6.56507    -6.65091   0.0020476
        1662     -6.5984    -6.65088  0.00204661
        1663    -6.63152    -6.65087  0.00204542
        1664    -6.65726    -6.65087  0.00204419
        1665    -6.67484    -6.65088  0.00204301
        1666    -6.69256    -6.65091  0.00204194
        1667     -6.7181    -6.65095  0.00204111
        1668    -6.75384    -6.65101  0.00204082
        1669    -6.78417    -6.65109  0.00204116
        1670    -6.79558    -6.65118  0.00204177
        1671    -6.78588    -6.65126  0.00204214
        1672    -6.75071    -6.65132  0.00204178
        1673    -6.69462    -6.65134  0.00204072
        1674    -6.62623    -6.65133  0.00203956
        1675     -6.5737    -6.65128  0.00203887
        1676    -6.56036    -6.65123  0.00203837
        1677    -6.59014    -6.65119  0.00203748
        1678    -6.65064    -6.65119  0.00203627
        1679    -6.71496    -6.65123  0.00203541
        1680    -6.74789    -6.65129  0.00203501
        1681    -6.73366    -6.65134  0.00203439
        1682    -6.68219    -6.65135  0.00203327
        1683    -6.60792    -6.65133  0.00203222
        1684    -6.53644    -6.65126  0.00203216
        1685    -6.48374    -6.65116  0.00203338
        1686    -6.46691    -6.65105  0.00203511
        1687    -6.48984    -6.65096  0.00203615
        1688    -6.54359    -6.65089  0.00203594
        1689    -6.60485    -6.65086  0.00203491
        1690    -6.65599    -6.65087  0.00203371
        1691    -6.68164    -6.65089  0.00203259
        1692    -6.68533    -6.65091  0.00203149
        1693    -6.67068    -6.65092  0.00203032
        1694    -6.65351    -6.65092  0.00202913
        1695    -6.64559    -6.65092  0.00202793
        1696    -6.65677    -6.65092  0.00202674
        1697    -6.68045    -6.65094  0.00202562
        1698    -6.71759    -6.65098  0.00202481
        1699    -6.75595    -6.65104  0.00202456
        1700    -6.77785    -6.65111  0.00202474
        1701    -6.77836    -6.65119  0.00202493
        1702    -6.74652    -6.65124  0.00202452
        1703    -6.69331    -6.65127  0.00202348
        1704    -6.63796    -6.65126  0.00202231
        1705     -6.6013    -6.65123  0.00202133
        1706    -6.59213     -6.6512  0.00202044
        1707    -6.60577    -6.65117  0.00201943
        1708    -6.63759    -6.65116  0.00201827
        1709    -6.67339    -6.65117  0.00201713
        1710    -6.69929     -6.6512  0.00201615
        1711    -6.70937    -6.65124  0.00201525
        1712    -6.69975    -6.65127  0.00201428
        1713     -6.6757    -6.65128  0.00201315
        1714    -6.64998    -6.65128  0.00201198
        1715    -6.63585    -6.65127  0.00201082
        1716    -6.64017    -6.65126  0.00200966
        1717    -6.65209    -6.65126  0.00200849
        1718     -6.6598    -6.65127  0.00200733
        1719    -6.64913    -6.65127  0.00200616
        1720     -6.6177    -6.65125  0.00200509
        1721    -6.58108    -6.65121  0.00200434
        1722     -6.5595    -6.65115  0.00200388
        1723    -6.55733     -6.6511  0.00200346
        1724    -6.57252    -6.65105  0.00200282
        1725    -6.59587    -6.65102  0.00200191
        1726    -6.62331    -6.65101  0.00200081
        1727    -6.64348      -6.651  0.00199966
        1728    -6.65684    -6.65101  0.00199851
        1729    -6.66336    -6.65101  0.00199736
        1730     -6.6717    -6.65102  0.00199624
        1731     -6.6832    -6.65104  0.00199518
        1732    -6.69603    -6.65107   0.0019942
        1733    -6.70481     -6.6511  0.00199329
        1734    -6.70651    -6.65113  0.00199239
        1735    -6.69398    -6.65116   0.0019914
        1736    -6.67238    -6.65117  0.00199029
        1737    -6.64868    -6.65117  0.00198914
        1738     -6.6251    -6.65115  0.00198805
        1739    -6.61598    -6.65113  0.00198701
        1740    -6.61727    -6.65111  0.00198597
        1741    -6.62336     -6.6511  0.00198489
        1742    -6.63689    -6.65109  0.00198377
        1743    -6.65273    -6.65109  0.00198263
        1744    -6.66937     -6.6511  0.00198152
        1745    -6.67903    -6.65112  0.00198045
        1746    -6.67991    -6.65113  0.00197938
        1747    -6.67419    -6.65115  0.00197829
        1748    -6.66299    -6.65115  0.00197717
        1749    -6.65193    -6.65115  0.00197604
        1750    -6.64309    -6.65115  0.00197492
        1751    -6.63773    -6.65114  0.00197381
        1752    -6.62953    -6.65113  0.00197272
        1753    -6.61463    -6.65111   0.0019717
        1754    -6.60319    -6.65108  0.00197077
        1755     -6.6009    -6.65105  0.00196985
        1756    -6.60845    -6.65103  0.00196888
        1757    -6.62145    -6.65101  0.00196783
        1758    -6.63455      -6.651  0.00196674
        1759    -6.64972      -6.651  0.00196562
        1760    -6.66398    -6.65101  0.00196451
        1761    -6.68583    -6.65103   0.0019635
        1762    -6.70661    -6.65106  0.00196264
        1763    -6.71211    -6.65109  0.00196183
        1764    -6.69843    -6.65112   0.0019609
        1765    -6.66159    -6.65113   0.0019598
        1766     -6.6137    -6.65111   0.0019588
        1767    -6.57789    -6.65106  0.00195813
        1768    -6.56085    -6.65101  0.00195769
        1769    -6.57348    -6.65097  0.00195707
        1770    -6.60108    -6.65094  0.00195617
        1771    -6.63247    -6.65093   0.0019551
        1772    -6.65329    -6.65093  0.00195399
        1773    -6.65795    -6.65094  0.00195289
        1774    -6.65007    -6.65094  0.00195179
        1775    -6.63993    -6.65093   0.0019507
        1776    -6.63495    -6.65092  0.00194963
        1777    -6.64469    -6.65092  0.00194853
        1778    -6.66784    -6.65093  0.00194746
        1779    -6.68748    -6.65095  0.00194647
        1780    -6.69737    -6.65097  0.00194555
        1781    -6.69853      -6.651  0.00194464
        1782    -6.70516    -6.65103  0.00194379
        1783     -6.7167    -6.65107  0.00194305
        1784    -6.73553    -6.65111  0.00194254
        1785    -6.74439    -6.65117  0.00194215
        1786    -6.74226    -6.65122  0.00194173
        1787    -6.72655    -6.65126  0.00194111
        1788    -6.69795    -6.65129   0.0019402
        1789    -6.66896     -6.6513  0.00193914
        1790    -6.64752    -6.65129  0.00193805
        1791    -6.63918    -6.65129  0.00193698
        1792    -6.63614    -6.65128  0.00193592
        1793    -6.63329    -6.65127  0.00193487
        1794    -6.62508    -6.65125  0.00193384
        1795    -6.61447    -6.65123  0.00193287
        1796    -6.60361    -6.65121  0.00193198
        1797    -6.59382    -6.65117  0.00193117
        1798    -6.58601    -6.65114  0.00193044
        1799    -6.57769     -6.6511  0.00192979
        1800    -6.56809    -6.65105  0.00192927
        1801     -6.5612      -6.651  0.00192885
        1802    -6.56909    -6.65096  0.00192831
        1803    -6.59469    -6.65092  0.00192749
        1804    -6.62861    -6.65091  0.00192647
        1805    -6.65743    -6.65092   0.0019254
        1806    -6.67593    -6.65093  0.00192439
        1807    -6.67949    -6.65095  0.00192339
        1808    -6.66867    -6.65096  0.00192235
        1809    -6.65971    -6.65096  0.00192129
        1810     -6.6533    -6.65096  0.00192023
        1811    -6.64783    -6.65096  0.00191917
        1812    -6.64661    -6.65096  0.00191811
        1813    -6.64351    -6.65095  0.00191706
        1814    -6.64468    -6.65095    0.001916
        1815    -6.64954    -6.65095  0.00191495
        1816    -6.66274    -6.65096  0.00191391
        1817    -6.68549    -6.65097  0.00191295
        1818    -6.70657      -6.651  0.00191214
        1819    -6.72289    -6.65104   0.0019115
        1820    -6.72366    -6.65108  0.00191086
        1821    -6.70463    -6.65111  0.00191004
        1822    -6.67026    -6.65112  0.00190902
        1823    -6.63612    -6.65112  0.00190799
        1824    -6.60458    -6.65109  0.00190711
        1825    -6.57863    -6.65105  0.00190648
        1826     -6.5613      -6.651  0.00190607
        1827    -6.55349    -6.65095  0.00190578
        1828    -6.56286     -6.6509  0.00190534
        1829    -6.58419    -6.65086  0.00190465
        1830    -6.61634    -6.65084   0.0019037
        1831    -6.64931    -6.65084  0.00190266
        1832    -6.68406    -6.65086  0.00190171
        1833    -6.70456    -6.65089   0.0019009
        1834    -6.72334    -6.65093  0.00190027
        1835    -6.73202    -6.65098  0.00189975
        1836    -6.73696    -6.65102  0.00189929
        1837    -6.72935    -6.65106  0.00189874
        1838    -6.71171     -6.6511  0.00189799
        1839    -6.69112    -6.65112  0.00189709
        1840    -6.67318    -6.65113  0.00189609
        1841    -6.67167    -6.65114  0.00189509
        1842    -6.68926    -6.65116  0.00189418
